店铺名称,用户名,评论
码头故事火锅（温江店）,jasonleen,码头故事锅底很好吃，一米鸭肠很有趣，很嫩，在别家吃过一米肥牛，但是肉质硬了点，毛肚还不错，总体来说还可以
码头故事火锅（温江店）,hGq334266548,服务周到，菜品质量好，味道佳！
码头故事火锅（温江店）,lmO412775983,"【口味】六人餐分量好足 我们七个女孩纸吃大家都饱饱的 菜品不错很新鲜 鸭肠毛肚脆爽 牛肉巴沙鱼很嫩 鸭血是鲜鸭血好吃的 
【服务】喜欢那个服务员阿姨 特别热情和贴心 很周到细致"
码头故事火锅（温江店）,那片海花儿开,很久来吃的了。一家人四个人，没有添钱。吃的很饱。
码头故事火锅（温江店）,匿名用户,知道开了很久了，一直感觉地段一般，味道也一般吧。结果这次来了之后，味道整体还不错耶，吃完回家也没有狠拉肚子这种，如果不买代金劵的话，我们4个人人均在130左右，主要感觉那个酸奶挺贵的，16一盒？？？其他还好，应该会再来的
码头故事火锅（温江店）,王小乖宝宝,挺好的味道不错
码头故事火锅（温江店）,PQV461537986,还不错，卢秀华大姐服务很不错，味道也不错！还会再来的
码头故事火锅（温江店）,匿名用户,肥牛不太新鲜，鸡尖毛很旺盛。 【口味】除了辣，就没什么味道了 【环境】通风排烟不好，呛得不行
码头故事火锅（温江店）,匿名用户,感觉有些欺熟客，点了几次一次不如一次
码头故事火锅（温江店）,宜嘉爸爸888,味道好，
码头故事火锅（温江店）,UDl872754588,一般般吧！兴高采烈开车去吃，太失望了，菜品没有一点点点缀，全场没有服务员过来加汤这些！旁边的一桌人走了就一个保洁阿姨在收餐！服务员就在旁边坐着聊天！真的不晓得老板看到会怎么想，我们进去想要换一个位置就直接说不得行！服务真的特别差！希望贵店管理人员好好培训一下
码头故事火锅（温江店）,段青杉,团的168四人餐，味道适合，菜品新鲜，关键是服务态度很好，很满意，以后还会再来。
码头故事火锅（温江店）,NbN842109829,两个人去吃的 还剩了很多 不过建议可以换掉丸子 我老公吃了一颗说不好吃 他是个极其不挑嘴的人了 所以～不过这个价格份量还是很棒棒哒的
码头故事火锅（温江店）,Hdc260261134,三次团购他家了，极力推荐一下，菜品多份量足，味道也好，环境也很好，服务态度问干上菜神速，6个人团6人餐我们是没吃完的，
码头故事火锅（温江店）,花朵朵梦,来了很多次了，主要是价廉物美干净卫生食材新鲜，味道也还不错，比某些连锁店好吃多了
码头故事火锅（温江店）,匿名用户,这家的这个套餐性价比很高，，，
码头故事火锅（温江店）,WJ_忘我,网上团了两个六人餐 然后加菜 人均55的样子 很划算
码头故事火锅（温江店）,匿名用户,味道一般，我们两个人点了11个菜，人均128，消费有点高，我们原来在华阳那边那家吃下来的五人才三四百，菜点多了，我们不知道菜分数大小。服务员没有提醒我们两人点餐食用量，只有在推菜，不是很很满意。
码头故事火锅（温江店）,uRl376424484,锅底味道可以  有独特的香味  菜品分量足  唯一缺陷就是包间里久了有点呛   本月已是第四次消费 #一米鸭肠# #秘制麻辣牛肉# #现炸酥肉# #麻辣小郡肝# #草原千层肚# #金牌脆毛肚# #安格斯肥牛#
码头故事火锅（温江店）,匿名用户,巴是
码头故事火锅（温江店）,cowpea920,到温江玩，随便选了一家火锅，没想到很惊喜，环境很好，味道巴士，四大两小吃六人餐都没吃完，下次有机会到温江还会来吃
码头故事火锅（温江店）,Jmx475902594,菜品都比较新鲜，麻辣都适中，应该还回去吃！忘记拍照了
码头故事火锅（温江店）,UvW245348225,肉丸很好吃，毛肚脆嫩，肥牛香....
码头故事火锅（温江店）,luckycheung9613,不错，性价比高，菜品分量十足！味道也是很棒！
码头故事火锅（温江店）,w1996随遇而安,味道不错，还是可以的！
码头故事火锅（温江店）,隐退的秦总,菜品很新鲜，服务也很周到，天气热，然后服务员帮我们拿了一个风扇，超级贴心😌😌😌😌😌 #印度飞饼# #一米鸭肠# #嫩滑牛肉# #秘制麻辣牛肉# #一米肥牛# #现炸酥肉# #虾滑# #筷子牛肉# #三秒海带芽# #美好火腿肠# #土豆片# #麻辣小郡肝# #豆皮# #宜宾小香肠# #鲜鸭血# #红糖糍粑# #巴掌鲜毛肚# #草原千层肚# #鸭郡花# #金针菇# #麻辣鸡尖# #金牌脆毛肚# #雪花肥牛# #巴沙鱼片# #鸡翅尖# #霸王牛肉# #牛肩肉# #虾饺# #竹海笋片王# #串串香菜牛肉# #霸王排骨# #木耳# #番茄锅# #脆皮肠# #肥肠节子# #撒尿牛丸#
码头故事火锅（温江店）,匿名用户,两个人没怎么吃就吃了300多，个人觉得不值。
码头故事火锅（温江店）,匿名用户,小贵了
码头故事火锅（温江店）,廖天天～,两个人吃，吃完了都拉肚子，也不知道为什么
码头故事火锅（温江店）,匿名用户,套餐比较划算
