店铺名称,用户名,评论
香街坊汤锅馆（国色天乡店）,苏羽微,肉咬不动，第一次来，也不知道怎么询问，服务员态度还行，汤很好喝，土豆丝不好吃，说的泡椒，结果用的干辣椒炒的，也不脆，就事论事。肉很腥
香街坊汤锅馆（国色天乡店）,cue495037073,汤味道很鲜，还有锅边摸，可以边吃汤边烤肉
香街坊汤锅馆（国色天乡店）,是小星星呢,和小伙伴从国色天乡三期陆地乐园玩完出来饥肠辘辘，在美团上搜索附近美食一眼就看中了这家，刚好最近想吃一些清淡的，我又特别喜欢吃这种锅边的馍馍，也特别喜欢喝汤，立刻和小伙伴一拍即合，地方也离游乐园不远，一站公交下车就是，店面很大很宽敞，窗明几净的，服务员小姐姐也特别可爱，看着就让人心情好！ 最幸运的是一坐下团购居然有限时秒杀，基本上算半百了就团购了双人餐，主要是分量实在太太太足了，两个人加上锅边馍，吃到撑爆三个蔬菜都没动几筷子，鸡肉和板栗也超级多，汤也很好喝，好久没遇到这么良心的商家了，我都想问请问你们不赚钱的嘛！！！（我和我的小伙伴都惊呆了jpg.）
香街坊汤锅馆（国色天乡店）,墨绿8,板栗鸡口味还可以，服务态度我不知道你们有没有脸说（话不太好听，但是不是第一次来吃了，每次态度都是这样），也不奢求你对我微笑服务，但是我点的套餐你该给我送齐吧？啊我不催你就真的不会理我，全部就两三桌人啊，连饭也不上，套餐上都写了的呀，上得慢还能原谅，吃了半个小时还没上饭，我有理由怀疑你们不愿意上吧？，一催吧，好像在命令你指使你一样🌚无语，我全程可没有不文明用词望您知
香街坊汤锅馆（国色天乡店）,咆哮三天888,「#套餐：2 人特色汤锅」「#山药乌鸡汤」「#萝卜」「#藕片」「#白菜」「#小吃红糖糍粑」「#玉米排骨汤锅」「#玉米馍馍」 【口味】汤很鲜美，养生 【环境】很好 【服务】热情 【性价比】高 美团秒的二人餐，很划算，一大锅，鸡肉很多，汤特别好喝，多次点餐了
香街坊汤锅馆（国色天乡店）,DYj975275108,环境不错，菜品新鲜，烫很鲜，下次还光顾本店，服务态度也不错，祝老板生意兴隆
香街坊汤锅馆（国色天乡店）,想菜单好难,「#套餐：2 人特色汤锅」「#山药乌鸡汤」「#玉米馍馍」 【口味】味道还不错哦，推荐 【环境】环境也比较好，很适合小型聚餐 【性价比】抢券的话性价比真的超高 【服务】服务态度也挺好的「#套餐：2 人特色汤锅」「#套餐：2 人特色汤锅」
香街坊汤锅馆（国色天乡店）,嘴角上扬锝苦涩,环境好，老板热情服务态度很好值得信赖
香街坊汤锅馆（国色天乡店）,匿名用户,超级推荐哦，温江太冷了，就想次次汤锅，份量很足，两人餐没吃完，老板很热情，体验感满分 忘了拍照 随便配一个吧🤪
香街坊汤锅馆（国色天乡店）,想菜单好难,「#套餐：玉米馍馍」「#套餐：玉米馍馍」「#套餐：玉米馍馍」「#套餐：玉米馍馍」「#山药乌鸡汤」味道还不错哦，老板娘人超好的，很美丽，玉米馍馍真的香，环境也比较好，很棒，抢券的话性价比挺好的「#套餐：玉米馍馍」「#套餐：玉米馍馍」
香街坊汤锅馆（国色天乡店）,Hui711105,汤锅味道很鲜，店里阿姨服务周到，喜欢玉米馍馍！
香街坊汤锅馆（国色天乡店）,deB618927849,经济实惠，老板热情周到，养生健康
香街坊汤锅馆（国色天乡店）,匿名用户,生意不好菜品不新鲜，味道一般，总体感觉不怎么好，
香街坊汤锅馆（国色天乡店）,vlu790278374,「#套餐：2 人特色汤锅」超级好吃，两个人完全吃不完，分量很足，而且汤特别鲜，喝了好多碗，里面的板栗特别好吃，女生的话我觉得4个人吃分量都是够够的，玉米馍馍特别好吃，外酥里嫩，推荐大家都吃这个，服务员人也特别好
香街坊汤锅馆（国色天乡店）,糖TF贝儿,味道特别的好，套餐份量也足足的，服务态度也很好，很喜欢老板娘。
香街坊汤锅馆（国色天乡店）,hsH325893680,冬天吃真就太幸福了！！喜欢板栗鸡汤，料很足菜品真的很好吃，玉米馍馍也是外脆里软，甜味不是很浓，原味的。虫草老鸭汤也很好喝。服务真的不错~~~~~四个人两个小锅的券根本吃不完，还打包了一大份，总之很推荐啦
香街坊汤锅馆（国色天乡店）,匿名用户,秒杀过来的，份量很足，我和我男朋友两个人都吃不完，板栗鸡板栗很足，很好吃超级喜欢
香街坊汤锅馆（国色天乡店）,平静的午后,"「#套餐：2 人特色汤锅」
「#玉米馍馍」真的特别好吃，软糯香甜，还健康
【口味】味道特别好(✪▽✪)份量还特别足，两个人吃不完，三个人估计都可以吃一份

关键期服务人员特别的热情，整体感觉都非常好，以后会常来光顾的。"
香街坊汤锅馆（国色天乡店）,Whany。,团购的两人餐根本吃不完。而且打包了都还剩好多。阿姨特别好。打包的餐盒也没有收费的，
香街坊汤锅馆（国色天乡店）,匿名用户,好，服务和菜品都好
香街坊汤锅馆（国色天乡店）,uOF601284829,很好吃，下一次还会去的
香街坊汤锅馆（国色天乡店）,唯美食不可辜负yd,这汤我能喝十碗，真的超好喝的，份量也足，汤锅自身就带菌菇之类的，超划算。
香街坊汤锅馆（国色天乡店）,杨酸酸three,还可以 汤的味道很香 去的时候很多人 离我们学校也很近
香街坊汤锅馆（国色天乡店）,VdI881539487,在菌汤店里，我只能说味道一般，不会去第二次，肉少菜品也少
香街坊汤锅馆（国色天乡店）,Wql230718184,好吃呀，去了两次了
香街坊汤锅馆（国色天乡店）,oKr866403818,份量足，口味一般，板栗不太新鲜，鸡肉还可以，汤味精有点多，最后剩了很多。
香街坊汤锅馆（国色天乡店）,VdI881539487,一般般吧，肉少菜品少，不会去第二次了
香街坊汤锅馆（国色天乡店）,Tcn908138144,天一冷首先想到的就外婆家汤锅
香街坊汤锅馆（国色天乡店）,MrH610358023,汤非常鲜美，分量也不错，和女朋友一起吃没吃完，还剩不少菌，吃腻了火锅，烤鱼等辣的东西不妨吃吃这个换下口味，也调理下
香街坊汤锅馆（国色天乡店）,ZKG462042153,好吃干净，人缘好
香街坊汤锅馆（国色天乡店）,ZKG462042153,去了好几次，好吃干净
香街坊汤锅馆（国色天乡店）,ZKG462042153,味道好，服务热情
香街坊汤锅馆（国色天乡店）,ZKG462042153,好吃干净，好吃，还回来
香街坊汤锅馆（国色天乡店）,糖小宝H,赞，菜品味道好，服务也好！
香街坊汤锅馆（国色天乡店）,糖小宝H,特别好吃
香街坊汤锅馆（国色天乡店）,CWl116511092,「#套餐：2 人特色汤锅」 分量很足😲
香街坊汤锅馆（国色天乡店）,UtZ209489134,如果去吃肉，肉还是比较多的。如果去喝汤，那就算了，绝对的兑的，全是味精鸡精味。为了娃儿去吃的，一天没吃饭，硬着头皮吃完了，但是真的再也不会去了。也不知道美食第二是怎么来的。个人觉得店家如果能请到一个不错的厨师，相等量的肉是可以熬出鲜美的汤的，勾兑虽然很方便快捷经济，但真的不是做长久生意的办法。
香街坊汤锅馆（国色天乡店）,Z『』563,很好吃！！！抢的劵很便宜
香街坊汤锅馆（国色天乡店）,匿名用户,板栗土鸡汤味道真不错，汤色清亮，板栗金黄，配上绿色的葱花，喝上一口心里暖暖的，终于明白为什么为什么叫外婆家的汤锅馆，原来幸福就是这么简单！
香街坊汤锅馆（国色天乡店）,xmA940024357,是我自己喜欢的
香街坊汤锅馆（国色天乡店）,唯美食不可辜负yd,味道确实不错。
香街坊汤锅馆（国色天乡店）,kDh942961118,非常好，味道不错，性价比很高，服务也很。
香街坊汤锅馆（国色天乡店）,Luo5353,性价比很高 两个人吃都吃不完
香街坊汤锅馆（国色天乡店）,xqB935908413,难吃，态度也不好。去的时候没有板栗鸡了，吃的乌鸡。有一坨肉吃出鸡屎味，真是恶心。 而且图片的玉米饼是不在套餐里的要单独购买，这鸡没味道吃起就像吃木渣。我是看评分高才来，看来都是刷的。
香街坊汤锅馆（国色天乡店）,kjt343255025,味道不错，我爱它的蘸料，服务挺好的，然后卫生挺好的。
香街坊汤锅馆（国色天乡店）,匿名用户,感觉这次的全是脖子。但是汤的味道不错。
香街坊汤锅馆（国色天乡店）,匿名用户,菜变少了，感觉没几口肉。 店里人也不多，约等于没人。 酱碟那边有苍蝇一直飞，泡菜里面还有一直小苍蝇。 服务很可以，效率很快，也很体贴
香街坊汤锅馆（国色天乡店）,#NAME?,服务太好了，很好吃，值得，ps：打包带走
香街坊汤锅馆（国色天乡店）,脱——俗,还可以，以为是整个鸭子，是一块一块的，肉挺瘦的，我喜欢肥的，肉还可以炖久点，有点硬
香街坊汤锅馆（国色天乡店）,BJf935517984,很nice呀 两个人吃都很饱了 玉米馍馍很好吃
香街坊汤锅馆（国色天乡店）,_qq8nh1438324733,这次就餐整体感觉很赞，比较满意的方面有：口味。
香街坊汤锅馆（国色天乡店）,ZZb919600632,味道可以，分量不错，我们一家三口，吃饱了，汤熬得很浓，板栗真的很多，便宜划算还好吃。
