店铺名称,用户名,评论
江南道自助烤肉海鲜涮锅（温江大学城店）,Gkx963713910,跟以前一样好吃，好久没有去了，还想再去，大湾和新尚都可以，新尚菜品多一点儿
江南道自助烤肉海鲜涮锅（温江大学城店）,Asm687318743,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务、团购接待。
江南道自助烤肉海鲜涮锅（温江大学城店）,FWB925592788,味道很好吃，食材也特别新鲜，服务员的服务态度也很好，自己去拿食材，想吃什么拿什么，还有很多口味的饮料和餐后水果，还有牛排，有很多种类的小吃，他们家的肥牛最好吃，很快就被人拿光了，不过都会很快补上来，不会存在说没有的情况。
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,好评
江南道自助烤肉海鲜涮锅（温江大学城店）,Angel灬93,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境。
江南道自助烤肉海鲜涮锅（温江大学城店）,uoT236473906,此次用餐总体来说不错，觉得比较认可的地方有：服务细致。
江南道自助烤肉海鲜涮锅（温江大学城店）,vtq411303962,非常好，肥牛值得最爱，菜品很新鲜值得大家去品尝，分量十分充足，值得大家去吃，我上次是和朋友去吃的，反正吃的很饱，，服务态度是非常好，价格适合，学生团聚更好，值得大家去品尝，交通方便，俩人去也可以，环境非常不错
江南道自助烤肉海鲜涮锅（温江大学城店）,rafarui,阿姨服务态度非常的好。
江南道自助烤肉海鲜涮锅（温江大学城店）,Hqu159034167,室友说熟食区的鱼和虾还挺好吃的。
江南道自助烤肉海鲜涮锅（温江大学城店）,eQT439429847,还可以，菜品也可以
江南道自助烤肉海鲜涮锅（温江大学城店）,lLr486735291,挺好的，这是第二次吃了，有甜品也有海鲜还有各种各样的，总之去了就晓得，还多便宜的
江南道自助烤肉海鲜涮锅（温江大学城店）,vtq411303962,不错，不错😄服务非常好，真心喜欢优秀优秀撒不错的嘛，鸡翅很大！没吃
江南道自助烤肉海鲜涮锅（温江大学城店）,Travelingss,好吃，吃过几次了，性价比高，质量也可以
江南道自助烤肉海鲜涮锅（温江大学城店）,FJl530170249,可以味道不错 菜品也很多 夏天去吃的时候还有小龙虾花甲 小龙虾很好吃 推荐「#肥牛」「#小龙虾」「#套餐：单人自助」「#生蚝」「#螃蟹」「#海星」「#甜点台」 真的要给你们推荐烤螃蟹 真的很好吃 【环境】也不错 【服务】也可以 【性价比】高「#套餐：单人自助」
江南道自助烤肉海鲜涮锅（温江大学城店）,水漾风华,吃过非常多次了，最喜欢的自助，没有之一！！！
江南道自助烤肉海鲜涮锅（温江大学城店）,Bkv157551764,菜品品种不多，环境一般吧，服务态度不是很好，饮料品种太少了，酒水还得单买，不太符合自助餐的形式
江南道自助烤肉海鲜涮锅（温江大学城店）,罗茜爱吃鱼,第二次去了，干净又卫生，味道也不错👍
江南道自助烤肉海鲜涮锅（温江大学城店）,火锅我爱吃。,一般来说普通的烤肉店还算一般吧～ 个人是更喜欢凉山好汉西昌烤肉那种。
江南道自助烤肉海鲜涮锅（温江大学城店）,flo925,吃过很多地方自助、价格偏高！菜品一般
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,吃了好多次了，味道不错，每次都吃得很满足
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,江南道！！！永远的神！！！！！
江南道自助烤肉海鲜涮锅（温江大学城店）,vyS238131299,来过好几次了，老公和儿子喜欢来吃，菜品比较多，孩子喜欢，想吃啥就拿啥
江南道自助烤肉海鲜涮锅（温江大学城店）,倒拐香,吧台几个女的服务质量太差，就像那个欠她的一样
江南道自助烤肉海鲜涮锅（温江大学城店）,yxl9969,"相对于这个价格来说这个自助餐很划算性价比很高
1、菜品也很丰富 
2、烤肉配料也输在外面吃的烤肉味道
3、还有牛排自助，然后加钱还可以涮锅吃很奈斯
4、肥牛和五花肉也非常推荐好吃
5、饮料种类也很多
6、还有很多小甜品冰淇淋什么的
周末去的话可能要排队总之还是非常推荐的已经去过两次啦"
江南道自助烤肉海鲜涮锅（温江大学城店）,vlv660507004,一般般，菜品不丰富，需要多加不同的小吃。
江南道自助烤肉海鲜涮锅（温江大学城店）,qQA482387072,价格实惠，种类还挺多的，对于我们这种胃口大的男生来说很划算，感觉能吃回来本钱，对于有些女生只能说来偿个味道哈哈，这边环境还挺好的，服务一般，性价比相对而言还算高，菜品肉类还算新鲜吧. .饮料种类也多随便喝.x下次继续来主要离家近「套餐：单人自助」
江南道自助烤肉海鲜涮锅（温江大学城店）,DMr630035954,味道还可以，我们下次还会去这永店。
江南道自助烤肉海鲜涮锅（温江大学城店）,xAp850156638,太好吃了，在成都读大学就一直在吃
江南道自助烤肉海鲜涮锅（温江大学城店）,lyU783130020,这个价格吃到牛排，海鲜，火锅，烤肉一体的自助真的很不错啊
江南道自助烤肉海鲜涮锅（温江大学城店）,jx1990625,还可以，已经第三次来了，人气一如既往的多
江南道自助烤肉海鲜涮锅（温江大学城店）,gcd477138490,好早之前的了，好像还不错嗯嗯嗯，非常不错，
江南道自助烤肉海鲜涮锅（温江大学城店）,芋泥鲜奶0705,几个女生一起去的，没吃多少就饱了哈哈哈哈哈，菜品还是不错，热门的五花肉上来就很快被拿走了。除了肉食还有一些小海鲜，甜品糕点之类的，总的来说还是不错，个人最喜欢的居然是泡芙哈哈哈哈哈，有种香草味道nice。
江南道自助烤肉海鲜涮锅（温江大学城店）,cbu588923950,环境味道都很不错，菜品比较新鲜，人太多了，服务上希望小小改进，在来把✂️就更完美了，希望来点二荆条，推荐🦪，肥牛，五花肉
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,口味可以自己调，辣椒粉味道很好，环境卫生干净，座位很整齐舒服，东西好好吃，种类也齐全，冰淇淋🍨好吃，牛排好吃😋，服务员人也很好，太好吃了，吃得尽兴，都没看时间，不小心吃超时了。店家也很好没说什么。
江南道自助烤肉海鲜涮锅（温江大学城店）,Pacemakir,老客户了江南道可以说是大学城最好吃的自助烤肉了强烈推荐
江南道自助烤肉海鲜涮锅（温江大学城店）,DXk148896269,菜品丰富新鲜，服务热情周到，价格比较实惠，强烈推荐
江南道自助烤肉海鲜涮锅（温江大学城店）,Pacemakir,麻辣牛肉烤起来不要太好吃老客户了基本每月都去
江南道自助烤肉海鲜涮锅（温江大学城店）,cel896118462,环境不错，味道不错，服务态度好！价格实惠
