店铺名称,用户名,评论
猪圈小米辣（温江1店）,匿名用户,味道不错，可以再次去吃～～～～～～
猪圈小米辣（温江1店）,Uue507736138,吃一点点就饱了，但是，佐料不是很多，
猪圈小米辣（温江1店）,不再见i868,每次和室友馋了就会去吃这个，一人送一份肉很划算，每次都吃不完，汤也好喝，服务态度又好又亲切，菜也干净，美团订还要送饮料。从15块一个人开始吃的，虽然涨了几块钱，但是物超所值，蘸水调料也升级了，好开心，哈哈！上次回成都又和室友去吃了！赞 良心商家 ，希望贵店能越来越好！ #玉米# #番茄# #番茄汤# #生菜#
猪圈小米辣（温江1店）,C小猫喵喵喵,不是很喜欢，虽然便宜，但真的很鸡肋。不如花同样的钱去吃自助鱼火锅
猪圈小米辣（温江1店）,匿名用户,好吃不贵，价格实惠！
猪圈小米辣（温江1店）,我不是version,还不错，和朋友一起去的，环境好，人很多，生意好。要排队等一会儿。
猪圈小米辣（温江1店）,匿名用户,个人非常满意，来这里已经不是一次两次了，每一次都很好吃，味道可以自己放，因为自己是素菜艺卓，所以说也不咋爱吃肉，强烈安利这一家，很多人都没有发现吧，以后要早点来，因为这个位置真的是打脑壳，二楼都要坐满了
猪圈小米辣（温江1店）,匿名用户,服务一般 #木耳# #排骨#
猪圈小米辣（温江1店）,AraGakiAya,很不错
猪圈小米辣（温江1店）,匿名用户,经常来吃 特别好吃
猪圈小米辣（温江1店）,Hnd445885815,菜品不错，服务周到，味道也还不错，去了几次了，
猪圈小米辣（温江1店）,Gzy685994821,味道还可以，就是还没有开始吃，里面就有一条虫，老板说，我给你搂出来就可以吃了，你告诉，我还有没有胃口
猪圈小米辣（温江1店）,香蕉牛奶橘子皮,猪圈小米辣素材自助荤菜自点，适合吃素的宝宝
猪圈小米辣（温江1店）,匿名用户,好吃，有机会还会去的。
猪圈小米辣（温江1店）,匿名用户,菜很新鲜，汤好喝！加汤的服务员很积极！
猪圈小米辣（温江1店）,klu396692639,还可以，可以去，都有，和朋友去的
猪圈小米辣（温江1店）,Lyp310091775,味道超级棒，非常喜欢锅底的味道和玉米
猪圈小米辣（温江1店）,Hnd445885815, #玉米# #山药# #番茄# #金针菇#
猪圈小米辣（温江1店）,kty222139395, #素火锅# #酥肉# #火锅粉# #单人自助#
猪圈小米辣（温江1店）,匿名用户,非常不错，和室友一起吃滴，强烈安利
猪圈小米辣（温江1店）,匿名用户,不错
猪圈小米辣（温江1店）,执诺千年,还行吧，菜太少了，吃到一半后面的菜基本就没有什么了，希望下次可以准备多一些菜
猪圈小米辣（温江1店）,SrW960818649,味道可以，但是我看见服务员把人家剩的菜放回去了，有点不安逸
猪圈小米辣（温江1店）,Normal4805,性价比一直很高 人均不到20可以吃的很撑 味道也不错
猪圈小米辣（温江1店）,lSE838334719,行的行的～，了，。？，。喝喝酒
猪圈小米辣（温江1店）,匿名用户,品种还是很多的，真的很好吃
猪圈小米辣（温江1店）,kHp984814005,第二次来了 生意很不错 还排了不久队 两个人吃的撑撑的 下次还会再来
猪圈小米辣（温江1店）,匿名用户,熟悉的味道，好吃，性价比高，适合冬天吃
猪圈小米辣（温江1店）,Broccoli西,房东很好，投影也是特别好用
猪圈小米辣（温江1店）,yUY406234429,一直在这吃的，味道好，价格便宜，安逸
猪圈小米辣（温江1店）,匿名用户,服务员不怎么热情，其他的还好吧，也没什么太大的不足
猪圈小米辣（温江1店）,kHp984814005,以前在绵阳吃过 今天特意过来 卖家还送了饮料 菜品也很多 吃的很饱 下次还会再来的
猪圈小米辣（温江1店）,Wth785182349,喊了几次加汤都没人理，结果自己加的
猪圈小米辣（温江1店）,想个网名太难了吧, #小米椒# #玉米# #素火锅# #香辣酱# #豆腐皮# #豌豆尖# #虾饺# #山药# #酥肉# #番茄汤# #木耳# #方便面# #排骨# #青菜# #番茄#
