店铺名称,用户名,评论
蜀大侠火锅（温江店）,RLL425028603,蜀大侠我觉得在我心目中火锅排名是很靠前的，哈哈哈哈哈哈哈哈，因为附近就有一个蜀大侠，所以吃蜀大侠的次数也比较多，是好吃的呀。价格就是平常大家吃火锅的价格，人均100多吧。我的朋友们都比较爱吃肉，所以这个价格我觉得还行吧。
蜀大侠火锅（温江店）,KnP917675103,经常到他们家聚会，服务一般，味道还可以，人均消费能够接受。
蜀大侠火锅（温江店）,Lev886,挺不错的啊，环境也可以，订的套餐，也还行吧 「#套餐：四人餐」订的四人餐三个人吃刚好。
蜀大侠火锅（温江店）,aez215827847,菜品不新鲜，味道一般，锅底也很清
蜀大侠火锅（温江店）,冰阔乐配火锅儿,目前在温江吃着比较上道的火锅，各方面都很均衡，就是中午的菜品不齐全呀，很多想吃的都没有，虽然晚上的生意更好，也有很多中午来吃的，不要顾此失彼吧，希望能改进一下。
蜀大侠火锅（温江店）,Jack43744,排骨可以
蜀大侠火锅（温江店）,ssf12345,味道可以
蜀大侠火锅（温江店）,餐盟掌168,和非常非常要好的朋友一起团的6人餐，感觉环境，味道都不错，就餐时间人很多。 喜欢这里的氛围，有一种温暖的感觉，天冷围着火锅吃也好享受。 只可惜六人套餐里的配菜太多直到走都还有三份没有动，可能是我们几个不能吃的原因吧，以后去就会有经验了，在成都来说菜价并不高，建议老板调整一下配菜太多了吃不完啊，哈哈😃「#套餐：六人餐」。
蜀大侠火锅（温江店）,ScQ957665760,吃了很多地方的火锅，还是觉得蜀大侠味道巴适，就是感觉价格涨了，现在锅底费都是68了，菜价也有上升，以后可以还是自己在家做吧，经济实惠，
蜀大侠火锅（温江店）,勿忘初心潘潘,最喜欢吃的火锅，没有没有之一，是唯一！
蜀大侠火锅（温江店）,Puv193180524,一般般，下次不去了，没有想的那么好吃哇。
蜀大侠火锅（温江店）,liuyang2338,分量很少，点的双人餐，不够吃，加了两个菜。
蜀大侠火锅（温江店）,匿名用户,挺好！
蜀大侠火锅（温江店）,XER935715059,「#套餐：四人餐」中午去吃的，上菜特别快，菜品都非常新鲜，服务态度也特别好，喜欢套餐里的花千骨，麻辣味十足，还有红糖糍粑 ，甜而不腻，味道特别好
蜀大侠火锅（温江店）,zXx655878778,之前去过几次了，味道真的不错，服务也比较周到，就是人太多了网上不能预约，有点不好排队，不过总体来说还是比较满意的，菜品多，肉类新鲜，期待下次光临。
蜀大侠火锅（温江店）,猫er123,以前吃过，觉得还很不错，但这次去吃没有以前好吃了，不知道差在哪里，感觉就麻辣，吃起不香
蜀大侠火锅（温江店）,匿名用户,「#套餐：六人餐」「#手切肥牛」还可以菜很新鲜，比较卫生值得尝试
蜀大侠火锅（温江店）,闪电战车851,吃着好吃，特别是肥牛，下次有机会再去
蜀大侠火锅（温江店）,Xem693966403,两个人去吃的，现场吃味道很巴适，但是点的有点多，打包回家，有些些辣，总体很不错
蜀大侠火锅（温江店）,匿名用户,菜品的性价比不如袁老四啊谭鸭血啥的，锅底的价格也是偏高的，并且坐的二楼包间没有独立的空调或者风扇，外面是凉风习习包间是人间炼狱非常非常的闷热！这个非常想吐槽一下
