店铺名称,用户名,评论
屋头串串（临江路店）,bSQ419699096,去吃了不知道多少次，国庆节打电话订位，电话上说的是6点之前到都可以，而且我说有小朋友确认了是6点之前到都可以，才刚到5点40就打电话来告诉位置安排满了。我也是呵呵了，我问那还订什么位置，我说我们有小朋友马上就到，给我说已经安排满了，知道你们国庆生意好，那你们就说不接受打电话订位呀，对方也很没礼貌、话没说完之前挂了电话。败光好感！
屋头串串（临江路店）,不哄哄我吗,挺不错的
屋头串串（临江路店）,绝望的心动,人均不高，来吃了几次了，环境挺好的在吃串串的店来说，干净卫生，有空调，签签也不算小根，性价比很高，就是荤菜种类不是特别多，调料区也非常干净卫生，可以增加一些免费小吃，下次吃串串还会考虑
屋头串串（临江路店）,NrN672240569,环境好，味道也很大众化，服务员也很热情，反正就是挺喜欢的，强烈推荐
屋头串串（临江路店）,MCR957126274,可以可以！味道不错，菜品新鲜！
屋头串串（临江路店）,晴柯风影,味道还行，但是没得评价里说的那么好吃，只能说可以吃。。
屋头串串（临江路店）,TCG543497855,味道好吃，干净卫生
屋头串串（临江路店）,匿名用户,我们吃火锅都不爱吃鱼，绝对没拿鱼。吃到最后因为捞鸭肠，在红锅里捞出了两筷子鱼肉，确定是鱼肉，有鱼骨和鱼刺。由此确定不是店家在顾客评价回复中说的一次性锅底，是别人吃过的锅底反复使用。因为吃都吃完了，并且使用老油是火锅行业心照不宣的秘密，所以现场不想与老板计较，扫了其他顾客的兴。
屋头串串（临江路店）,NEu560857152,"不错,环境味道都很好"
屋头串串（临江路店）,匿名用户,不好吃啊  还贵。。。。。。。。。。。
屋头串串（临江路店）,匿名用户,还可以不错
屋头串串（临江路店）,吃货大王168520,非常好吃，哈啊哈哈，下次还会再来的，加油
屋头串串（临江路店）,tpI104534664,经常来吃，吃的次数多了就发现一个问题，收银小哥不会主动给结账清单，之前都没什么不满意，但是这次点的炒饭上到隔壁桌了，等了二十分钟没来，就结账去了，我以为服务员下错单了，结果我主动要了结账单发现炒饭确实下了单，但是却没上。
屋头串串（临江路店）,Lydia5316,菜很好的    装修过后 有点小贵了
屋头串串（临江路店）,mWn207877853,味道很好，牛肉肉类很新鲜，口感很好，尤其是它的油碟，看起来很干净，我们都去了四次了，吃不腻，哈哈哈哈，说实话，要比小郡肝串串好吃一些。而且环境很好，感觉给人的感觉就很好，而且吃的时候还有围裙，有种回家的感觉。 #兔肚# #郡把# #哈儿牛肉#
屋头串串（临江路店）,vCP756004212,味好，服务好
屋头串串（临江路店）,HPF479939296,吃可以吃。 就是美团付了钱。  嗨要付现金3个人200多
屋头串串（临江路店）,EIL434639955,环境还行，锅底'真心不好，菜品一般，总之就是很一般哈
屋头串串（临江路店）,zEH338754924,味道不错，菜品多。zzzzzz
屋头串串（临江路店）,qqw762103741,味道还可以
屋头串串（临江路店）,匿名用户,菜品新鲜，味道好
屋头串串（临江路店）,匿名用户,我可以给好评 但不接受你们拿我手机自己点好评 再见👋
屋头串串（临江路店）,小粉9,菜品挺丰富的，服务也挺热情的，下次还去
屋头串串（临江路店）,IVs290460807,3个人吃了238  用卷下来 210多   价格还行有点下贵    菜品也很新鲜   差评 主要是锅底咸  最开始吃的 时候 我和我的朋友 感觉有点咸 但是还能够接受  但是 吃到后面 已经很咸了  加了 汤也很咸  最后导致我们没有吃完      这应该是我吃过的  基本上最咸的锅底  锅底也不香 其他的还行
屋头串串（临江路店）,jgJ579381281,很好
屋头串串（临江路店）,LPQ498599757,菜品不错，就是爱吃的米凉粉份太大了。抢了100元霸王餐卷，可惜不能抵锅底和沾料。
屋头串串（临江路店）,哦呵198454,味道挺好的，环境也不错，服务感觉特好，都是笑脸相迎😊
屋头串串（临江路店）,lNu611902934,味道一般般，环境还不错。服务小妹儿算账水平有待加强
屋头串串（临江路店）,qAL625681183,味道一如既往的好，服务也很热情周到，就是人均消费有所上涨，不过也能理解
屋头串串（临江路店）,LtA184617513,老客户了，都在这里吃了几年了，希望口味不要变，我会继续支持你们，加油！！
屋头串串（临江路店）,Sunshineboy769,不咋样，去了服务还不好，点的东西多久没人理
屋头串串（临江路店）,宛若星,超级喜欢吃的地方，每个月都要去吃一次
屋头串串（临江路店）,匿名用户,环境不错，但是份量相比以前少了，味道也没以前好了
屋头串串（临江路店）,xdw511465531,很好吃，服务好，有种回家的感觉！！欢迎回家~屋头串串，点个赞哦
屋头串串（临江路店）,hSF134053556,装修后环境更好了，菜品味道也不错，经常来
屋头串串（临江路店）,drq532542173,味道一般，价格也不便宜哈，三个人吃了269
屋头串串（临江路店）,匿名用户,一次性锅底，菜品好，服务态度好，下次再来
屋头串串（临江路店）,yiA63254399,吃串串以前必去的地方，味道确实巴适，但是最近不知发道涨价了怎么，感觉偏贵，吃不起了。
屋头串串（临江路店）,热恋的豌豆,锅底价格不说，别人家都是鸳鸯锅贵他们家倒是红锅贵，又不提前告知
屋头串串（临江路店）,frB461708160,好
屋头串串（临江路店）,oSI602562561,吃成了会员。哈哈哈，根据地。我觉得很巴适
屋头串串（临江路店）,匿名用户,这家已经去的数不清了，好东西就是要大家一起分享！
屋头串串（临江路店）,UTt882832358,经常来好吃
屋头串串（临江路店）,FKJ829130956,牛肉好吃
屋头串串（临江路店）,doe451365629,好吃，来了好几次，值得的推荐
屋头串串（临江路店）,zaw628142914,去过很多次了，味道很棒，经济实惠。 #傻儿牛肉# #麻辣牛肉# #干碟# #土豆# #辣椒面# #牙签牛肉#
屋头串串（临江路店）,匿名用户,味道不咋个'清汤寡水的感觉'尝试一次就够了
屋头串串（临江路店）,_qqwnc1359275774,服务很好，经常在那里吃，牛肉特别好吃！
屋头串串（临江路店）,你怕是爱上我了喔,网红串串味道还是一如既往地好，多看看我点的特色，都是店里热销菜品。 #傻儿牛肉# #泡椒牛肉# #十秒珺霸# #麻辣牛肉# #一次性香油#
屋头串串（临江路店）,longyunmeituan,口味还行，不辣，但是挺香的，菜品挺丰富，就是价格不便宜，两个人吃饱鸳鸯锅150，还没喝酒。。。。
屋头串串（临江路店）,z95796,好吃   俊吧有特色   傻儿牛肉也巴适   锅底鸳鸯锅便宜人少合适   鸭胗超级脆  最后走的时候还送了两个饮料 #十秒郡霸# #特色傻儿牛肉# #郡把#
屋头串串（临江路店）,趁早9133,成都网红串串，味道巴适！
屋头串串（临江路店）,慕綦懿琎,味道还不错呦，经常来吃，性价比也挺高的
屋头串串（临江路店）,小流口水了哦,吃过很多次的串串啦，人特别的多，每次都要排队，挺好，服务比较到位
屋头串串（临江路店）,匿名用户,味道可以，人气也很旺，卖家也比较会做生意
屋头串串（临江路店）,OSn327211790,性价比高   调味品很多   味道很赞 #特色牛肉# #生扣鸭肠# #泡椒牛肉# #牙签牛肉# #香菜牛肉# #小郡肝#
屋头串串（临江路店）,uTy688455829,价格有点小贵，店里没有活动，味道就那样没什么特别
屋头串串（临江路店）,fgt7891440,味道不错，锅底干净，菜品也干净，以后会再来
屋头串串（临江路店）,_qq4h31393411637,这家第n次过来吃了，味道老好了，价格又实惠，每次来都吃的饱饱的
屋头串串（临江路店）,FIv706825376,挺好吃的。下次再来😍😍
屋头串串（临江路店）,TDr629708060,味道不错
屋头串串（临江路店）,twF533947616,味道很好，很实惠
屋头串串（临江路店）,花妹儿啦,"这是一家成都大学生的创业店铺，生意非常火爆，比较有特i色


位置：位置比较好找在十字路口的右手边。并附有停车位有专人看管
  
菜品：个人推荐香菜牛肉和竹笋牛肉，口感比较纯正。下手需快、慢了可能没有了！
 

服务：人员热情的接待，不会因为客人太多就怠慢。。第一次到店的会有指引！
   下次还会带朋友过来"
屋头串串（临江路店）,堕落天使861019,一个人吃还不错哈……味道可以量要是在多点就更好了
屋头串串（临江路店）,GCz720673292,还不错
屋头串串（临江路店）,trV755523879,好吃
屋头串串（临江路店）,MjA532596570,味道好，服务好值得推荐
屋头串串（临江路店）,你怕是爱上我了喔,经常去吃。菜品很多😏😏
屋头串串（临江路店）,the鬼魅魍魉,服务很好，味道也很赞，踢球还可以打折。
屋头串串（临江路店）,一毛钱硬币大小,好，来吃，不错，很可以
屋头串串（临江路店）,NEY810438121,【口味】不错
屋头串串（临江路店）,tEz432490694,口味好，服务周到！
屋头串串（临江路店）,LZY20100209,第一次朋友带去觉得味道平平，第二次也是，第三次去的时候就觉得很好吃了，现在只要撸串必定首选屋头，前几次可能跟心情有关，心情不美丽，吃啥没兴趣。
屋头串串（临江路店）,cdfx37083120,味道很不错，经常来吃、菜品很新鲜
屋头串串（临江路店）,A布先生,好，非常好
屋头串串（临江路店）,匿名用户,还可以。。。服务态度挺好的。下次再来
屋头串串（临江路店）,pEX669687361,挺好吃的，而且也便宜，很划算，离家也很近，会常来的
屋头串串（临江路店）,Vns384850998,菜品新鲜  味道还不错
屋头串串（临江路店）,没规律才漂亮,菜品很多，离家很近，味道很不错，牛肉超级推荐，而且没了的菜很快就补上，吃完了会当着你的面往锅里倒墨汁证明不会二次使用，
屋头串串（临江路店）,LZY20100209,好吃，回头客了
屋头串串（临江路店）,ssw830234300,味道好，消费低，服务态度好，菜品质量高，值得再次来
屋头串串（临江路店）,SVo624649678,牛肉大赞，每次只要是吃串串基本想到的都是这里。
屋头串串（临江路店）,IzJ413624860,去吃了好多次了，价格比较实惠，味道也不错
屋头串串（临江路店）,L兰陵王,菜品很新鲜，服务态度很好，锅底很卫生，一次性锅底，很赞
屋头串串（临江路店）,Ann4959,好吃好吃 下次再来啊
屋头串串（临江路店）,fZI622931447,味道一如既往的好
屋头串串（临江路店）,zxh98781,口味很好，服务不错，锅底倒了墨汁，不会回收再用了，让人放心。 #特色牛肉# #生扣鸭肠# #菌把# #藕片# #花椒酸汤# #土豆丝# #土豆块# #凉菜# #小牛肉# #和牛肉# #串串牛肉# #养生汤# #红油# #鳝鱼# #冰粉# #鱼头# #菌汤锅# #花生米#
屋头串串（临江路店）,TFP485841451,味道巴适
屋头串串（临江路店）,ivZ392269157,牛肉不错，味道好。就是脆骨肉味道差点，望改进。 #特色牛肉# #养生汤# #牙签牛肉# #黄喉# #香菜牛肉#
屋头串串（临江路店）,ynn725376793,服务很好。菜品选择想多。值得推荐
屋头串串（临江路店）,喵酱喵喵咪,味道还可以 来吃过很多次了 推荐
屋头串串（临江路店）,第二杯bang价,牛肉不错
屋头串串（临江路店）,吃片八方,这家串串环境不错   味道巴适   会经常来吃的
屋头串串（临江路店）,yMy257595057,味道不错！
屋头串串（临江路店）,tLC729992139,味道好极了。服务很好牛肉好吃
屋头串串（临江路店）,GgR165127871,服务很好，菜品也还不错
屋头串串（临江路店）,ZrE470043639,服务好，味道好。
屋头串串（临江路店）,洛君辰2019,来了很多次，味道很好
屋头串串（临江路店）,mYv550179466,菜品新鲜 卫生干净 服务好 适合朋友聚餐
屋头串串（临江路店）,脂眼臉,大學生自主創業，有机會就支持一下校犮
屋头串串（临江路店）,晚安妞。,味道巴适板，最喜欢吃牛肉，爽哉。
屋头串串（临江路店）,机智的风之,味道一般~感觉员工气氛不好
屋头串串（临江路店）,qlp234902906,价格小贵
屋头串串（临江路店）,ssU625941274,好长时间没来了，味道不错哦！就是芋头没煮熟！
屋头串串（临江路店）,匿名用户,总体不错，菜品多，味道不错。服务周到。
屋头串串（临江路店）,PMU780409336,吃过几次了，味道还不错。菜品挺丰富的。
屋头串串（临江路店）,Mr54007,一年以前来过还不错，现在不知道是不是老板换了，味道不如以前了，很一般
屋头串串（临江路店）,昕辰则灵,味道可以，还有儿童耍的小游乐区域，还有按摩的，想的周到，店家服务也可以
屋头串串（临江路店）,Wya980701231,好吃的哦。
屋头串串（临江路店）,HEp8902685,第一次吃到口味这么正的串串香，可惜这次来成都时间太短了！不过也不算可惜，两天吃了三次过瘾带劲
屋头串串（临江路店）,暗星949,便宜实惠
屋头串串（临江路店）,WUJIA999888,还好吧，有点辣，拉肚子了
