,Unnamed: 0,店铺名称,用户名,评论
61288,419,韩国小胖料理自助烤肉,LKR521LSH,很好吃呀 韩国老板和小哥哥都很棒 服务态度很好 也很有礼貌 肉肉很好吃哦 拌菜也很好吃，正宗的韩国料理味道嘻嘻嘻
61289,420,韩国小胖料理自助烤肉,VickiLau0228,好吃不贵，肉很新鲜
61290,421,韩国小胖料理自助烤肉,吃吃吵吵,肉很厚很多，吃得很爽  辣白菜也很好吃，我们吃了很多！谢谢老板还有阿姨。
61291,422,韩国小胖料理自助烤肉,Owo990350583,当场满分，因为已经饱的走不动路了。
61292,423,韩国小胖料理自助烤肉,bRG246170958,超级好吃~但是无奈我吃不下太多了😩😩，小哥哥人超好，哈哈哈哈哈哈，努力的听懂四川话!!推荐啊~비위~
61293,424,韩国小胖料理自助烤肉,匿名用户,肉很新鲜 韩国人开的 人也很好
61294,425,韩国小胖料理自助烤肉,rkW816421221,韩国小哥哥开的，服务特别好，有专人烤肉，菜品很新鲜，就是定位不太好找。
61295,426,韩国小胖料理自助烤肉,LUT461567250, #拌生菜# #蒸蛋# #藕片# #五花肉# #土豆#
61296,427,韩国小胖料理自助烤肉,匿名用户,服务非常的好！！！菜品新鲜！生意很好，还好我们去得早，两个韩国小哥哥非常可爱😂😂😂😂五花肉喝年糕非常的好吃！！下次还来❤
61297,428,韩国小胖料理自助烤肉,FzI179047475,还可以。但是有点吃不惯。
61298,429,韩国小胖料理自助烤肉,LnU217681344,"服务很好，五花肉味道不错,老板是个韩国人挺可爱的"
61299,430,韩国小胖料理自助烤肉,绯愈飘摇,小哥哥人超好哦，味道也好
61300,431,韩国小胖料理自助烤肉,Jyb108183877,很不错哟，小哥哥很帅哟
61301,432,韩国小胖料理自助烤肉,MWP834212024,服务态度好，菜品不错
61302,433,韩国小胖料理自助烤肉,匿名用户,论吃五花肉的话非常赞。除了菜品少了些没啥缺点嘎嘎。 #五花肉# #烤肉#
61303,434,韩国小胖料理自助烤肉,hFv312344802,我觉得还不错诶，小哥哥们很热情
61304,435,韩国小胖料理自助烤肉,XTL460871596,真的是长腿欧巴！
61305,436,韩国小胖料理自助烤肉,lDG740692481,好吃 小哥哥长得挺可爱的 我们在那里坐了很久也没说我们哈哈
61306,437,韩国小胖料理自助烤肉,jCb772359652,韩国小哥很热情，肉大分量踏实。
61307,438,韩国小胖料理自助烤肉,PpY421658962,服务态度很好，小哥哥棒棒哒 腌黄瓜超爱
61308,439,韩国小胖料理自助烤肉,ezr735087714,小哥哥人超好，很好吃
61309,440,韩国小胖料理自助烤肉,MaeRommmmm555, #五花肉# #烤肉#
61310,441,韩国小胖料理自助烤肉,uvjjcb,还不错，肉很新鲜，东西卫生干净~
61311,442,韩国小胖料理自助烤肉,我不是提百万啊丶,很满意的一次就餐体验，整体评价的话我觉得：错口味、环境、性价比、服务、团购接待都很不错。
61312,443,韩国小胖料理自助烤肉,aSd357457618,第二次吃了  超级好吃 给我冲姐妹！！！
61313,444,韩国小胖料理自助烤肉,匿名用户,这次就餐整体感觉很赞，比较满意的方面有：口味、团购接待、环境、性价比、服务。
61314,445,韩国小胖料理自助烤肉,YAMAp506,这次就餐整体感觉很赞，比较满意的方面有：口味、服务、环境、性价比。
61315,446,韩国小胖料理自助烤肉,木头狸571,挺不错的
61316,447,韩国小胖料理自助烤肉,夏常安常安,此次用餐总体来说不错，觉得比较认可的地方有：口味赞、环境优雅、性价比高、服务细致、团购接待好。
61317,448,韩国小胖料理自助烤肉,嘉情6665,这次就餐整体感觉很赞，比较满意的方面有：口味。
61318,449,韩国小胖料理自助烤肉,貌美且如花,酸黄瓜！酸黄瓜！强烈推荐，解腻清爽。特别好吃
61319,450,韩国小胖料理自助烤肉,霓觞621,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。更好还想来呀
61320,451,韩国小胖料理自助烤肉,顾枳汐,很满意的一次就餐体验，整体评价的话我觉得：口味、服务、环境、性价比。
61321,452,韩国小胖料理自助烤肉,msa124266596,此次用餐总体来说不错，觉得比较认可的地方有：口味、性价比。
61322,453,韩国小胖料理自助烤肉,msa124266596,这次就餐整体感觉很赞，比较满意的方面有：性价比。
61323,454,韩国小胖料理自助烤肉,让子弹飞会儿k,我在大学城这边吃过最多次数的烤肉，哈哈哈哈  很多次馋了 加10块都要去吃（一个人）   不过说实话，  肉还是有点偏少    这家还有很多单点的东西  不过都没尝过  下次去感受下冷面。。啥的    最让我喜欢的还是他们的五花肉   咬起来真的有一股韧劲    烤出来还有香味  美滋滋
61324,455,韩国小胖料理自助烤肉,美少女进哥,还可以
61325,456,韩国小胖料理自助烤肉,PdW160154336,这次就餐整体感觉很赞，比较满意的方面有：口味。
61326,457,韩国小胖料理自助烤肉,aSd357457618,好吃姐妹冲冲冲
61327,458,韩国小胖料理自助烤肉,app273,用餐环境很好，服务也非常热情，吃的感觉也很好。
61328,459,韩国小胖料理自助烤肉,SRc169494281,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务、团购接待。
61329,460,韩国小胖料理自助烤肉,aWD496373527,服务很好，菜品新鲜，从外面看感觉很旧，可是里面装修很好
61330,461,韩国小胖料理自助烤肉,古娜拉倩,每次吃到最后就有点腻 但久了不吃又很想吃 每次吃也不失望！
61331,462,韩国小胖料理自助烤肉,hLz981207156,还是可以
61332,463,韩国小胖料理自助烤肉,cKs630490741,此次用餐总体来说不错，觉得比较认可的地方有：口味。
61333,464,韩国小胖料理自助烤肉,Eho458757443,很满意的一次就餐体验，口味很nice，吃的也很撑，老板人很好！总体来说非常满意
61334,465,韩国小胖料理自助烤肉,evO818505216,真的超级好吃 来吃过很多次了  这次吃了老板还送了我两包泡面  是个好人哈哈哈
61335,466,韩国小胖料理自助烤肉,sNY898614026,味道好，服务热情。值得大家来品尝开
61336,467,韩国小胖料理自助烤肉,匿名用户,太满意了 真好吃
61337,468,韩国小胖料理自助烤肉,sz1592866501,吃多了有点儿上头啊，太撑了，还是不错的
61338,469,韩国小胖料理自助烤肉,QMf638833433,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。
61339,470,韩国小胖料理自助烤肉,某茄的AMORE,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比。
61340,471,韩国小胖料理自助烤肉,沈河清,很好吃很实惠！
61341,472,韩国小胖料理自助烤肉,阿清Li7,超级棒！大家一定要来吃哦！！
61342,473,韩国小胖料理自助烤肉,匿名用户,味道还可以，价格也适合，菜品肉多菜少
61343,474,韩国小胖料理自助烤肉,iiU596453773,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、服务。
61344,475,韩国小胖料理自助烤肉,Hym844697327,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务。
61345,476,韩国小胖料理自助烤肉,IIg315188256,好吃，香~
61346,477,韩国小胖料理自助烤肉,VSo601573932,好吃！棒！
61347,478,韩国小胖料理自助烤肉,iLs576523617,这次就餐整体感觉很赞，比较满意的方面有：口味、环境、性价比、服务、团购接待。
61348,479,韩国小胖料理自助烤肉,Mov321347338,很满意的一次就餐体验，整体评价的话我觉得：口味、团购接待、环境、性价比、服务。
61349,480,韩国小胖料理自助烤肉,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。
61350,481,韩国小胖料理自助烤肉,jJy287750093,量大又实惠，很好吃，我们都吃撑了！
61351,482,韩国小胖料理自助烤肉,PLr431949132,这次就餐整体感觉很赞，比较满意的方面有：服务。 味道可以
61352,483,韩国小胖料理自助烤肉,lPO689677160,很好  菜品新鲜。好吃
61353,484,韩国小胖料理自助烤肉,Jfk657337004,味道不错，小哥哥和阿姨的服务态度超级好，肉超级好吃！
61354,485,韩国小胖料理自助烤肉,HLS850520716,很好吃，人太多了，等了挺久，差点饿死
61355,486,韩国小胖料理自助烤肉,oug526426940,很满意的一次就餐体验，整体评价的话我觉得：口味、性价比、服务。
61356,487,韩国小胖料理自助烤肉,fwE296186270,这次就餐整体感觉很赞，比较满意的方面有：口味、环境、服务、团购接待、性价比。
61357,488,韩国小胖料理自助烤肉,wwww91666,此次用餐总体来说不错，觉得比较认可的地方有：服务细致、口味赞、性价比高、环境优雅、团购接待。
61358,489,韩国小胖料理自助烤肉,爱啃梨的Quintus,好吃，棒棒。很划算很棒。推荐来吃。
61359,491,韩国小胖料理自助烤肉,tVZ448728593,不说了，妙中妙
61360,492,韩国小胖料理自助烤肉,WNC921966628,此次用餐总体来说不错，觉得比较认可的地方有：口味。
61361,493,韩国小胖料理自助烤肉,潮生七渡,一周连吃三顿了，太好吃了，老板人也超级好！！
61362,494,韩国小胖料理自助烤肉,匿名用户,还不错
61363,495,韩国小胖料理自助烤肉,山有扶苏lo,非常不错
61364,497,韩国小胖料理自助烤肉,宏远950,真的很好吃  肉特别的鲜美
61365,498,韩国小胖料理自助烤肉,匿名用户,真心不错  很干净 卫生 味道也很好。
61366,499,韩国小胖料理自助烤肉,暗星949,此次用餐总体来说不错，觉得比较认可的地方有：口味赞、性价比高、服务细致。
61367,500,韩国小胖料理自助烤肉,Nwc836359251,此次用餐总体来说不错，觉得比较认可的地方有：口味。
61368,502,韩国小胖料理自助烤肉,SHF602715714,说说这次用餐感到不太满意的地方吧，主要有：口味不好，希望店家能注意改善。
61369,503,韩国小胖料理自助烤肉,匿名用户,看评价来的，实际味道确实很棒，肉也新鲜
61370,504,韩国小胖料理自助烤肉,vwq159339637,肉很好吃，肥牛很香
61371,505,韩国小胖料理自助烤肉,vwq159339637,好吃
61372,506,韩国小胖料理自助烤肉,vcf516477620,这次就餐整体感觉很赞，比较满意的方面有：口味、环境、性价比、服务、团购接待。口味巴适，性价比很高。
61373,507,韩国小胖料理自助烤肉,会瘦的胖可爱,此次用餐总体来说不错，觉得比较认可的地方有：口味、性价比、服务。
61374,508,韩国小胖料理自助烤肉,KRQ776694629,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务。
61375,509,韩国小胖料理自助烤肉,XQi956772357,此次用餐总体来说不错，觉得比较认可的地方有：环境、口味、服务、团购接待、性价比。
61376,510,韩国小胖料理自助烤肉,vjE679746639,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、团购接待、服务。
61377,511,韩国小胖料理自助烤肉,KmG594671533,很满意的一次就餐体验，整体评价的话我觉得：环境、口味、服务、团购接待、性价比。
61378,512,韩国小胖料理自助烤肉,LhV985288489,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、服务、团购接待、性价比。
61379,513,韩国小胖料理自助烤肉,饱涨男孩干饭了,大口吃肉太过瘾
61380,515,韩国小胖料理自助烤肉,noon6,这次就餐整体感觉很赞，比较满意的方面有：口味不错。
61381,516,韩国小胖料理自助烤肉,郭雷锋吧,很满意的一次就餐体验，整体评价的话我觉得：份量充足。
61382,517,韩国小胖料理自助烤肉,婷姐姐110,很满意的一次就餐体验，整体评价的话我觉得：口味不错、配菜合理、份量充足、菜品丰富。
61383,518,韩国小胖料理自助烤肉,WWe947318278,这次就餐整体感觉很赞，比较满意的方面有：配菜合理、口味不错、份量充足。
61384,519,韩国小胖料理自助烤肉,此名字已被和谐,这次就餐整体感觉很赞，比较满意的方面有：份量充足。
61385,525,韩国小胖料理自助烤肉,墨弋弋丶,来之前有点饱吃少了老板下次还让我们来之前少吃点太好了
61386,526,韩国小胖料理自助烤肉,匿名用户,服务非常棒，老板人很好，味道不错
61387,527,韩国小胖料理自助烤肉,一时兴起.,老板人很好，东西也很好吃，下次还要来
61388,528,韩国小胖料理自助烤肉,一时兴起.,菜品口味很棒，阿姨服务也很周到，老板是个韩国人，可爱的要死
61389,529,韩国小胖料理自助烤肉,VianneLi,老板人很好，老板很帅，东西很好吃！
61390,531,韩国小胖料理自助烤肉,fBM938371932,真的太好吃了！！！肉和菜都随便吃！！！
61391,532,韩国小胖料理自助烤肉,Tnz971249713,挺不错的
61392,533,韩国小胖料理自助烤肉,XRR904895371,老板和店里的小哥阿姨们都非常nice！
61393,534,韩国小胖料理自助烤肉,路从今夜白731,特别好吃！！！老板也很可爱！！
61394,535,韩国小胖料理自助烤肉,eVX635198893,老板人超好的 肉很好吃 满分好评！！
61395,537,韩国小胖料理自助烤肉,pvn339398055,味道很好
61396,538,韩国小胖料理自助烤肉,vDc601717253,好好吃 อร่อยมากๆค่ะ
61397,539,韩国小胖料理自助烤肉,mAf859956164,肉很多很好吃(｢･ω･)｢嘿，有服务员专门为我们烤肉，服务很到位，舒服
61398,540,韩国小胖料理自助烤肉,GON488872761,真的 可以 可以去试一下 服务很好 很不错 还有人帮你烤
61399,541,韩国小胖料理自助烤肉,tXY518293600,一口肉一口蔬菜简直太美好了
61400,542,韩国小胖料理自助烤肉,YCV535998315,很棒很棒很棒棒棒棒棒棒棒的烤肉店哇⊙ω⊙
61401,543,韩国小胖料理自助烤肉,Stl342957038,可以可以，老板人很好
61402,544,韩国小胖料理自助烤肉,IqD375521024,很好吃，无数次的回头，带了朋友来都爱上了
61403,545,韩国小胖料理自助烤肉,山楂果落了,值得推荐 老板人超级好
61404,546,韩国小胖料理自助烤肉,陌陌沐沐,超级好吃，第二次吃了，下次会再来的
61405,547,韩国小胖料理自助烤肉,HLTM,韩国老板太可爱 菜也特别好吃 肉太棒了！！！！
61406,548,韩国小胖料理自助烤肉,HAo766402655,韩国老板好帅！
61407,549,韩国小胖料理自助烤肉,Hoh134063521,好吃
61408,550,韩国小胖料理自助烤肉,Uqw154665323,特别推荐生菜好好吃哈哈哈，拌的
61409,551,韩国小胖料理自助烤肉,说出来你别笑,老板很好  肉也很好吃
61410,552,韩国小胖料理自助烤肉,墨弋弋丶,好吃！8说了就是特别好吃
61411,553,韩国小胖料理自助烤肉,大阿广,完美
61412,554,韩国小胖料理自助烤肉,hYr606762955,真的超级棒！性价比超高，烤肉也好吃，汤和蒸蛋也很好吃！小菜也好吃～店主人超逗！
61413,555,韩国小胖料理自助烤肉,RKx541660308,很好吃呀 大口肉 很多小菜 态度也很好
61414,556,韩国小胖料理自助烤肉,五四三千,很好吃 服务也特别好 吃的很饱 老板很可爱
61415,558,韩国小胖料理自助烤肉,omnipotention, #五花肉# #烤肉# #梅肉# #肥牛# #小菜# #拌生菜# #饮料酒水# #土豆# #雪碧#
61416,559,韩国小胖料理自助烤肉,冰淇淋ggu,好吃
61417,560,韩国小胖料理自助烤肉,Pgq106497442,美团上团购的，份量超级足够，老板人也很好，每人还会送一瓶饮料，强烈推荐！
61418,561,韩国小胖料理自助烤肉,情久fans腾少,炒鸡好吃
61419,563,韩国小胖料理自助烤肉,vfj385102405,菜品好，味道佳，服务好
61420,564,韩国小胖料理自助烤肉,yGn425375896,老板是韩国人，很正宗的韩国烤肉，各种小菜也很好吃而且免费，赞赞赞
61421,565,韩国小胖料理自助烤肉,POF113109532,超好吃！！
61422,566,韩国小胖料理自助烤肉,zfY298839429,好吃，很推荐
61423,567,韩国小胖料理自助烤肉,tXY518293600,好吃
61424,568,韩国小胖料理自助烤肉,匿名用户,纯肉啊，吃得冒油。踏实得很，巴适，强烈推荐
61425,569,韩国小胖料理自助烤肉,匿名用户,菜很好吃，小哥哥也很好，经常过来帮我们烤肉还给我们说可以蘸小菜里的汤汁当酱料，很棒的一次体验。
61426,570,韩国小胖料理自助烤肉,是用户名啊,"第二次来吃啦.烤肉很好吃 老板人很平易近人哒 老板还会赠饮品🌚🌚
맛집발견??ㅋㅋㅋ😝😝진짜로 맛있어요~~ 된장찌개도요.   😘😘😘😘😘😘😘 #五花肉# #烤肉# #饮料酒水#"
61427,571,韩国小胖料理自助烤肉,VianneLi,第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ 第三次来吃啦～～～～～～ #五花肉# #拌生菜# #蒸蛋# #米酒#
61428,572,韩国小胖料理自助烤肉,GRU871238625, #五花肉# #小菜# #拌生菜# #藕片# #肥牛# #蒸蛋# #烤肉#
61429,573,韩国小胖料理自助烤肉,叶殇745,超级好吃 服务业特别好 韩国小哥很给力 值得推荐
61430,574,韩国小胖料理自助烤肉,匿名用户,很好很好。
61431,575,韩国小胖料理自助烤肉,Dark影,韩国小哥哥开的，真的很不错！
61432,576,韩国小胖料理自助烤肉,wEq218694701,服务周到，老板很热情，态度也很好，会帮你烤肉，喜欢泡菜，还有黄瓜。值得推荐
61433,577,韩国小胖料理自助烤肉,FLx100598171,"肉很新鲜,超级棒"
61434,578,韩国小胖料理自助烤肉,IOv147361330,味道很不错，肉类不限量，可以尽情吃肉 #五花肉# #烤肉# #肥牛#
61435,579,韩国小胖料理自助烤肉,YUYURU_,吹爆这家店！在美团看到就被吸引了 很温馨 一直放韩文 还放了我最爱的bigbang的歌！肉很新鲜超好吃分量很足吃到撑！表白两位KOREA的小哥哥超级nice！很亲切 时不时互动 中文bang！走的时候还送我们出来！本来想合照 可是不好意思 嘻嘻一定会再来的！一定！
61436,580,韩国小胖料理自助烤肉,Mayuuuuuu,好吃！！！！老板人很好！！！！
61437,581,韩国小胖料理自助烤肉,Lrd153346486,nice～
61438,582,韩国小胖料理自助烤肉,hxgzk47, #五花肉# #烤肉# #肥牛#
61439,583,韩国小胖料理自助烤肉,西西里的太阳H,可以可以    服务员超好，韩国滴😀
61440,584,韩国小胖料理自助烤肉,。流氓兔。,老板很热情，肉肉也很多，很好吃。就是地方有点偏，感觉客人不多。强推！！ #烤肉# #五花肉#
61441,586,韩国小胖料理自助烤肉,jLw969366630,味道不错，老板服务好，韩国小哥人美声甜。
61442,587,韩国小胖料理自助烤肉,pHb636404956,很好吃，正宗的韩国烤肉，辣白菜也超棒！推荐！ #五花肉# #烤肉# #肥牛#
61443,588,韩国小胖料理自助烤肉,NuT373615273,虽然找位置找了很久，但是没有让人失望。味道很赞，阿姨非常好的哦！
61444,589,韩国小胖料理自助烤肉,Mr.Yanghaha,老板服务真的好 肉也很好吃 菜品也很全 不够吃再加就可以 强烈推荐这家烤肉店！
61445,590,韩国小胖料理自助烤肉,匿名用户,妥妥的好评   强烈推荐去品尝   还有小哥哥为你服务哦    忘了拍照片了    只有一张
61446,591,韩国小胖料理自助烤肉,iNc934448133,老板和阿姨都挺好。服务周到
61447,592,韩国小胖料理自助烤肉,dAP833686712,味道不错，很好，很满意，用餐时很开心，老板也很好。
61448,593,韩国小胖料理自助烤肉,qeI784470433,强烈推荐，老板人很好，是一个吃饭很开心的地方
61449,594,韩国小胖料理自助烤肉,大吃货一枚eee,老板人太好了 强烈推荐 棒棒棒
61450,595,韩国小胖料理自助烤肉,lRT782258345,好次好次好次，推荐，老板好可爱
61451,596,韩国小胖料理自助烤肉,重庆小伙儿,菜品真的新鲜，而且正宗的韩国烤肉和拌饭，炸酱面味道不错，烧酒还是不太会喝。希望一如既往的好。味道很好，很喜欢！
61452,598,韩国小胖料理自助烤肉,TLV687791265,菜品超新鲜哦，味道真的很好，很热情，老板真的挺可爱的，哈哈，
