,Unnamed: 0,店铺名称,用户名,评论
61985,532,韩婆婆小院烧烤,xnd359979756,用餐环境很不错 适合聚餐 性价比超高 味道巴适
61986,533,韩婆婆小院烧烤,匿名用户, #西昌小猪肉# #五花肉# #扇贝#
61987,534,韩婆婆小院烧烤,太阳也浪荡,才9点多就没啥菜了！而且很多菜后面能看到是从别的已经散场桌子上拿回去重新摆上！
61988,535,韩婆婆小院烧烤,benwangdan,服务太差了，味道还可以，但是烤肉设备不行了  太陈旧
61989,536,韩婆婆小院烧烤,qmb474105132,很好吃哦
61990,537,韩婆婆小院烧烤,Ybf605546712,很好吃，，菜品很新鲜
61991,538,韩婆婆小院烧烤,素璃烟,味道什么的都很不错的
61992,539,韩婆婆小院烧烤,tpZ875637648,请盆友吃饭，很满意还会来
61993,540,韩婆婆小院烧烤,匿名用户,服务态度极差  调料吃完了 喊那老太婆打点 喊我自己去打 我tm来消费的  那我来服务你嘛  还在那儿一直耍手机 真的是够了
61994,541,韩婆婆小院烧烤,狐狸达达。,"吃的很少   基本就是吃水果小吃
而且我们在外面  烟很熏
不怎么好吃
酱料不好吃"
61995,542,韩婆婆小院烧烤,月亮要饿死了,"【口味】还不错吧……菜品都挺丰富  也新鲜  推荐他们家的年糕芝士  烤香蕉是店里特色
【服务】有点搞笑就是那个服务的阿姨   盘子也不收 然后到后面就一边收拾其他桌的一边一个人嘀咕 说我们来得晚又吃很久 ?本来生活不容易 我和朋友也没理她   后面 
她收拾完就直接站在我们旁边一直守着 然后盯着我朋友 ? 我……………………然后我朋友就说 走吧 吃不下 ……表示以后不想来 我……我…… 那天去之前还给他们店打了电话问  到时候他们员工休息我们会不会被收菜 或者说是耽误他们休息时间  ?然后他们说不会的  让我们去就好了 不会收菜和影响 ? #芝士年糕# #鸡皮# #烤香蕉#"
61996,543,韩婆婆小院烧烤,老廖LIAO,不错哦非常满意，好 #扇贝#
61997,544,韩婆婆小院烧烤,Apy188654549,还可以，鸡爪特别好吃
61998,545,韩婆婆小院烧烤,_qqz241376109681,好吃的，牛肉特别嫩的，菜品也丰富
61999,546,韩婆婆小院烧烤,LcS756030935,到位！比火锅好吃，每次来都喜欢脑花儿，和五花肉！ #秘制脑花# #五花肉# #烤香蕉# #银耳汤#
62000,547,韩婆婆小院烧烤,俊哲is,小香猪？还是叫什么，是我的最爱！！！我在温江最喜欢的烤肉就是它了
62001,548,韩婆婆小院烧烤,匿名用户,菜品挺新鲜的 厨房师傅也比较客气 大方 味道也不错 整体服务挺满意的 好评  极力推荐脑花 鲫鱼 扇贝 #扇贝# #鲫鱼# #秘制脑花#
62002,549,韩婆婆小院烧烤,好朋友123.,五花肉和脑花简直是一绝，我一个人吃了4份脑花，原谅我这个胃口好的女汉子，价格也还好，主要是和温江其他烤肉店比起来，这家性价比要高很多，就是桌子有点矮，板凳不是很合适，可能是我这个女汉子胖了的原因，不过阿姨特耿直，而且一会又来拿盘子，一会又来拿盘子，服务特好， 茄子可以放点泡豇豆，因为茄子太大，所以料有点少，???? #西昌小猪肉# #秘制脑花# #牛肉# #五花肉# #小猪儿肉# #生菜#
62003,550,韩婆婆小院烧烤,nWA481695756,"菜品比较干净！种类真的不多！不值69原价，外面商场69类的自助烤肉无论是烤肉还是熟食小吃种类都比这个多，扇贝要问才有，不过扇贝比外面自助餐要大一些，扇贝肉也大些！味道呢也中规中矩，没吃出什么特色！这个价位的话还是去韩吉比较安逸，涮烤一体，菜品也很多！看个人喜欢，如果喜欢这种烤肉的话还是可以来，总得来说，不喜欢不讨厌！
  还有个就是有些菜品只想尝一点，但是又只能端一盘，又吃不完，其实自助餐只想每样吃一点"
62004,551,韩婆婆小院烧烤,匿名用户,第一次来 感觉菜品还不错。蒜泥五花肉。很好次。卫衣不好停车不好停。
62005,552,韩婆婆小院烧烤,匿名用户,第二次吃，比才开张时有改进，围裙也换成新的了，就是爆的油溅了我一脸，带父母第一次去吃，都表示适合年轻人吃。桌子的舀酸汤的勺子掉地上了，找服务员阿姨要勺子让我去收银台拿，到了收银台让我去找服务员在操作柜里面，又去找那位阿姨，还死活不承认在她们操作台，后来有位阿姨过来了解了事情很快就解决了。给个建议，服务行业不是应该想办法帮顾客解决问题吗，我也是做服务行业的，不是想为难谁，只是将心比心，希望改进，谢谢！ #五花肉# #扇贝# #包浆豆腐# #牛肉# #秘制脑花#
62006,553,韩婆婆小院烧烤,匿名用户,味道不错，就是电烤的时候旁边放有煤气罐，感觉不是很安全！
62007,554,韩婆婆小院烧烤,知秋老姐姐, #包浆豆腐# #茄子# #扇贝# #西昌小猪肉# #秘制脑花# #牛肉# #掌中宝#
62008,555,韩婆婆小院烧烤,xht587698575,口味好，也挺干净的，环境也可以。
62009,556,韩婆婆小院烧烤,匿名用户,一直心心念的去吃韩婆婆，结果去了坐了个外面的桌子，灯光昏暗，态度也不好，菜品有点少，问拿扇贝，一直说在做，直到吃完都没做好！很多菜都没有！再也不去了！
62010,557,韩婆婆小院烧烤,ath603009058,菜品丰富，也很资格 每个月林林总总都要买很多东西，如果逐一评论太麻烦，所以特地制作了一个模板，但你看到这段话的时候说明我对此产品非常满意，后来者可以放心大胆购买，当然我并非一个不负责任的买家，如果产品不好我也不会花一番大功夫在这里评论一番……
62011,558,韩婆婆小院烧烤,YTI706243892,味道不错哦 脑花和包浆豆腐推荐 还有五花肉一定要尝一下 下盘还要来 #包浆豆腐# #秘制脑花# #蒸饺# #掌中宝# #五花肉#
62012,559,韩婆婆小院烧烤,zZb107534654,菜品种类多，很不错
62013,560,韩婆婆小院烧烤,林到深处鹿饮溪,来了几次了 这周连续来了两天 有点遭不住 但是真的很好吃 很喜欢脑花 很喜欢很喜欢 吹爆 素菜煮出来也很好吃 #秘制脑花# #毛豆# #烤馒头# #鸡皮#
62014,561,韩婆婆小院烧烤,给月月一个kiss嘛,【口味】菜品味道很好，都是码好了佐料的，当场弄出来的很新鲜。种类丰富。饮料也多，都是正牌饮料。 【环境】干净卫生 【服务】老板很热情 #西昌小猪肉#
62015,562,韩婆婆小院烧烤,莫丫莫丫,不错喔，一如既往的好
62016,563,韩婆婆小院烧烤,uTw938106451,好吃
62017,564,韩婆婆小院烧烤,AraGakiAya,味道可以
62018,565,韩婆婆小院烧烤,白雪土匪,非常好吃的烧烤 院子很大 菜品很多很多
62019,566,韩婆婆小院烧烤,PUl740322725,第一次去，感觉还是不错的，可以的
62020,567,韩婆婆小院烧烤,夜空上的鱼,菜品很好吃很新鲜
62021,568,韩婆婆小院烧烤,vfw809426905,菜品丰富，口感不错，服务也周到
62022,569,韩婆婆小院烧烤,nYK973618200,还不错哟，牛蹄筋好好吃的，建议用锡纸煮，沾点醋再沾点辣椒面，一个人吃了两份 【等位】人超多，难得排队是真的 #鸡皮# #包浆豆腐# #牛蹄筋#
62023,570,韩婆婆小院烧烤,匿名用户,好吃好吃
62024,571,韩婆婆小院烧烤,感觉独简风格, #秘制脑花# #牛肉# #五花肉#
62025,572,韩婆婆小院烧烤,感觉独简风格,非常巴适，不错~不错………………
62026,573,韩婆婆小院烧烤,小吃货的呀,好好吃，很大，在院子里吃的，当时毕业的时候一起聚的餐，安利牛肉
62027,574,韩婆婆小院烧烤,Deacon_,环境还不错，拍照地点不多 菜都很好吃，强推茄子，真的好好吃啊! #茄子# 还有里面的阿姨人很好，我们部门聚餐要拍照，也很热心帮忙
62028,575,韩婆婆小院烧烤,YDl973187648,可以。扇贝比较大。鲫鱼有点味道重了。 #秘制脑花#
62029,576,韩婆婆小院烧烤,_qqw6x1405489939,四个闺蜜高高兴兴去吃烤肉，因烤肉烤网不平，叫服务员换一个人，服务态度态度相当差，起初不愿意换，后来我们紧催，才给换了，而且还是我们自己帮忙提的，结果服务员不太耐烦，接网的时候不知道是无意还是有意，把我朋友的味碟打翻了，还狡辩，这样的服务态度，当真话仗着生意好嗦。
62030,577,韩婆婆小院烧烤,匿名用户,虽然菜品不是很多，但是味道都很不错，服务态度也很好 #干碟# #五花肉# #扇贝# #牛肉#
62031,578,韩婆婆小院烧烤,快乐的不像话, #西昌小猪肉# #秘制脑花# #鲫鱼# #五花肉# #扇贝# #烤馒头# #茄子#
62032,579,韩婆婆小院烧烤,静默如石,经常去，应该算温江自助里很好的了
62033,580,韩婆婆小院烧烤,青春何其相似924,很好
62034,581,韩婆婆小院烧烤,匿名用户,味道还是可以的，阿姨服务态度挺好的，想吃啥子端啥子，就是位置有点偏，其他还好。
62035,582,韩婆婆小院烧烤,limengxue2010,味道不错菜品也多，就是酒水品种有点少
62036,583,韩婆婆小院烧烤,匿名用户,来过几次的了，带了很多朋友来过。这家店也是朋友安利给我的，来了一次觉得不错后面就来了无数次哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈。菜品要挑，有的可以，有的就一般。生蚝和扇贝很小，且不是新鲜的。小猪肉和血肠不错，嫩嫩的。 #西昌小猪肉# #五花肉# #小土豆# #血灌肠#
62037,584,韩婆婆小院烧烤,hHk466011905,味道，菜品真心好，吃过他家后再也不想吃其它家烧烤了，小猪儿肉，排骨，小肠，五花肉，扇贝，醪糟小汤圆和烧仙草我可以一样吃两碗，卤鸡脚也巴士得板
62038,585,韩婆婆小院烧烤,JnX904985713,就在家附近，性价比很高，去晚了就没位置了，最好提前预订，好几次都是逛街路过就想吃，然后等啊等，没得办法，嘿嘿
62039,586,韩婆婆小院烧烤,WDz22832040,可以
62040,587,韩婆婆小院烧烤,Kclandy,可以，不错，就是我们那次火太大了，太刺激了
62041,588,韩婆婆小院烧烤,MGR22021961,菜品还是挺新鲜，味道还可以吧，不是很有特色，就是菜品种太少，算下来价格不便宜，牛肉还不错
62042,589,韩婆婆小院烧烤,Lma449445776,院子环境可以，菜比较新鲜，烟子比较少，性价比很高，人很多
62043,590,韩婆婆小院烧烤,rDt695778779,强烈推荐
62044,591,韩婆婆小院烧烤,hxo105385310,还不错，来了两次了，这次是生日来的，和自己朋友，不过感冒了，不敢多吃，第二天也没有咳嗽上火还好！还会再来的！
62045,592,韩婆婆小院烧烤,FyJ100663338,口味一般，扇贝需要自己排队，时间稍微一长就催
62046,593,韩婆婆小院烧烤,Mdh881836835,味道好，菜品很新鲜，经常去，强烈推荐 #秘制脑花# #西昌小猪肉# #鲫鱼#
62047,594,韩婆婆小院烧烤,瓜婆凉,超级好吃 性价比超级高 服务也很好 一定会再来的 #西昌小猪肉# #五花肉#
62048,595,韩婆婆小院烧烤,Zcd228111997,【口味】味道都巴适 【服务】服务态度不行，问有没泡菜，还说有，我们喊拿，还说自己出去买
62049,596,韩婆婆小院烧烤,xfw565809106,味道不错 菜品新鲜 休闲
62050,597,韩婆婆小院烧烤,yang19910515,还可以，感觉菜品太少！环境宽敞！看到朋友去了觉得不错才去的！
62051,598,韩婆婆小院烧烤,voP904257710,服务还可以，就是菜品有点少，而且冬天吃确实有点冷……
62052,599,韩婆婆小院烧烤,xDV299293737,味道好，干净 #西昌小猪肉# #秘制脑花# #掌中宝# #烤香蕉# #干碟# #烤馒头#
62053,600,韩婆婆小院烧烤,匿名用户,菜品少，只有个别酒水在自助范围内，歪嘴酒还另外付费。酒不正宗。小心品尝！
62054,601,韩婆婆小院烧烤,匿名用户,超级好吃，菜品很多。温馨提示，要提前排好队哦
62055,602,韩婆婆小院烧烤,LnK773587880,自助烧烤这个价位来讲还是偏高的  本以为菜品都应该还比较高质量 说实话挺失望的 菜品一般 味道一般 和大学城一比较真还不如去大学城吃那家叫什么名字来着  不是谁的托
62056,603,韩婆婆小院烧烤,锤锤小姐姐,味道不错，菜品很丰富。大人小孩都喜欢。
62057,604,韩婆婆小院烧烤,Upe721570319,菜品不错，服务员态度不好?，好言好语跟她要手套，说我们哪里看到有一次性手套了，只好去吧台要
62058,605,韩婆婆小院烧烤,_qq2dt1386657833,还可以，菜品有更新 ，对的起这个价格
62059,606,韩婆婆小院烧烤,_qqf7h1438744879, #秘制脑花# #西昌小猪肉# #牛肉# #掌中宝# #香脆鸡脚筋# #生菜# #五花肉# #小猪儿肉# #鲫鱼# #茄子#
62060,607,韩婆婆小院烧烤,匿名用户,味道还不错
62061,608,韩婆婆小院烧烤,AUi275196712,很是生气 过号的明明单子上写的顺延三桌 结果过号的来了 根本没有顺延 直接安排 那让我们这些在寒风中苦等一个小时以为下桌就是自己的到哪去诉说委屈? 差评差评 再也不来了
62062,609,韩婆婆小院烧烤,tby0801,整体来说还不错，味道挺好的，生意很好，六点去的，还有车位，人已经挺多的了，不过还不用排队等。服务员服务挺好，收银小姐姐也很有礼貌，服务很好。 【环境】整体环境一般，热闹非凡的感觉，中国人吃饭都这样。下次还会带朋友来吃。值得推荐的商家。脑花好吃，鸡翅也很棒。
62063,610,韩婆婆小院烧烤,Linxy778899,还是不错的，五花肉好吃
62064,611,韩婆婆小院烧烤,hrH338994683,第三次来了很好，到晚上人气也高
62065,612,韩婆婆小院烧烤,sbH915244423,菜品新鲜，味道不错，虽然菜品少了点，但是我喜欢的都有，所以可以
62066,613,韩婆婆小院烧烤,liguaiguai,第二次吃了，菜的品质很好，服务也很认真负责，还会再来的。
62067,614,韩婆婆小院烧烤,pfl856852939,服务员服务态度差，我们一共26个人，从去到餐厅服务员就不停的安排我们要怎么坐，一直不停的说，你们坐不满就不开火，难道他们2个人或者1个人来就不接待了嘛？服务员至少说了不下10遍，这种服务态度还会有人去吃嘛！到8.30左右就没有什么菜了，一问说没得装菜品的盒子，每天都开门玉米生意的难道连这点预算都没有嘛！后面找了一个盒子去，要两个脑花，服务员高速我们盒子大必须要多装，还必须要吃完，真不明白这样的服务还能理直气壮！
62068,615,韩婆婆小院烧烤,永远爱党,好吃
62069,616,韩婆婆小院烧烤,s942809819,味道好 菜品新鲜 不过感觉好像涨价了 环境有点嘈杂 不过这样烧烤吃起来才有气氛
62070,617,韩婆婆小院烧烤,Hdn391851417,非常不错
62071,618,韩婆婆小院烧烤,NNO962239755,真的是太难吃了  一下就烤焦了 必须吃的一滴都不剩？？？真的是日霉了  服务态度还不好  那个像婆婆的阿姨真的是狗
62072,619,韩婆婆小院烧烤,gap631189527,还可以，味道也好，特别是五花肉
62073,620,韩婆婆小院烧烤,qiN843077755,还可以吧 菜看起都不错 下次还去哈
62074,621,韩婆婆小院烧烤,匿名用户,菜品又新鲜的种类还多，烤香蕉和年糕都敲好吃，肉的味道一般般，但是小吃多啊，服务也好，我觉得很不错
62075,622,韩婆婆小院烧烤,Jzx454500241,好吃还不错猪头肉好吃，不过没拍照
62076,623,韩婆婆小院烧烤,匿名用户,不错够新鲜
62077,624,韩婆婆小院烧烤,杨萍12366,想要吃的菜都有，扇贝巴适，鲫鱼味道不错……小猪肉烤来很好吃……很香……整体感觉很满意……算吃过的最好的地方了
62078,625,韩婆婆小院烧烤,Emx536998761,菜品很好，肉质不错
62079,626,韩婆婆小院烧烤,你是我的亮晶晶,菜品都挺好，就是那些服务员大妈些也培训得太好了，一桌人多叫多拿包纸就像要她命样，叫再拿个放菜的凳子也说一桌只能用一个，我真的是无语了，是怕我们拿多了吗，有几个大姐坐那儿都快睡着了?
62080,627,韩婆婆小院烧烤,JIU600403481,服务是真滴热情，真滴好
62081,628,韩婆婆小院烧烤,匿名用户,觉得没有第一次好吃了。也许是我烤的不好。
62082,629,韩婆婆小院烧烤,FHv495266110,味道很好，人很多，菜品很多，要早点预约较好，主要是很好吃哟，不错不错不错
62083,630,韩婆婆小院烧烤,rQi787687505,肉类不咋样，反正看起来不是很干净，
62084,631,韩婆婆小院烧烤,xHR812625775,很不错，菜品丰富，新鲜.......
62085,632,韩婆婆小院烧烤,iyy166894834,菜品新鲜 味道不错?
62086,633,韩婆婆小院烧烤,crw788155281,手机没有电，忘记拍照了！在国色天香那边玩了来，肚子饿
62087,634,韩婆婆小院烧烤,饿饿饿饿饿ee.,第一次去团购的 给我说了号数也没有人带我去 我是自己去找的 服务人员我也不知道怎么说了 全程黑脸无笑容 本来就已经很饿了 让服务员点火 动作太慢了吧 慢悠悠的去拿打火器在慢悠悠的过来 我当时就已经很不爽了 点火啊火买点开搞得机器突然很熏眼睛 我都不晓得说撒了 后来 麻烦服务员拿个东西 不知道阿姨是不是耳朵不好 喊了好几次不搭理 阿姨啊做为服务员不是应该眼睛时刻关注吗  后来喊服务员拿个东西 阿姨就说在旁边什么地方 意思就是自己去拿 唉 服务这方面我是觉得太不满意了 菜品吧自助来说虽然很少 但是都是大众口味 也很新鲜吧 味道还是不错的
62088,635,韩婆婆小院烧烤,匿名用户,小猪排很好吃 粉丝扇贝也不错
62089,636,韩婆婆小院烧烤,mgC160823585,还不错
62090,637,韩婆婆小院烧烤,爽朗的浅月无痕,菜品很齐全，味道很好吃，是这家店的回头客了，很推荐，下次还会再来。
62091,638,韩婆婆小院烧烤,陳年轻,经常这家吃，菜品特别新鲜，酒水免费！非常好
62092,639,韩婆婆小院烧烤,pRb20044877,食材很好很新鲜，种类也比较多。那些 牛肉排骨郡肝一看就是好材料，饮料品种也多，而且都是品牌的，可以放心喝。服务不错，环境卫生也很好！！强烈推荐
62093,640,韩婆婆小院烧烤,vPt121120027,菜品种类不多，但味道还不错，每次都吃得很撑
62094,641,韩婆婆小院烧烤,EDwie,菜品很不错 最喜欢脑花鲫鱼和香蕉 超级推荐 很好吃
62095,642,韩婆婆小院烧烤,冰阔乐配火锅儿,菜品丰富，味道偏咸。围裙不干净很多油，无抽油烟的，希望改进
62096,643,韩婆婆小院烧烤,匿名用户,好吃 可以哈 下次都还要来
62097,644,韩婆婆小院烧烤,莫莫up,我觉得很不错了！就是夏天天气热了！建议增加风扇
62098,645,韩婆婆小院烧烤,xHU678560289,菜品种类少，不过味道不错，最喜欢的还是菜叶包着牛肉吃，此外鸡脆骨也不错。院子挺大，停车方便
62099,646,韩婆婆小院烧烤,TOp382597485,第一次去，菜品很丰富，新鲜，味道很棒，下次还会去
62100,647,韩婆婆小院烧烤,匿名用户,菜的味道是很好很棒！吃了很多！可是就是环境……有点烟太重了??
62101,648,韩婆婆小院烧烤,CHEN冠予,菜品不错，位置也很大，味道也不错，但是最后买单的时候老板没有说我们单点的一扎啤酒朋友给过钱了，导致最后我买单又给了一次扎啤的钱
62102,649,韩婆婆小院烧烤,雨木木爱木子,"烧烤很好吃,感觉不错喝的也很好"
62103,650,韩婆婆小院烧烤,dUT814913472,赞就完事，茄子和五花肉好吃到不行，下次来温江也要吃韩婆婆小院烧烤。(ps:虽然等了很久，但是老板也腾了一个大桌让我们两个人坐，比心比心。)
62104,651,韩婆婆小院烧烤,sbK316145255,味道很好，份量也合适，各种菜都可以吃到，不用担心吃不完
62105,652,韩婆婆小院烧烤,我是小可爱麦,吃很多次了 菜品一直都是棒棒哒 菜品新鲜 值得你们去吃一次！
62106,653,韩婆婆小院烧烤,味知道89,好吃的扳
62107,654,韩婆婆小院烧烤,松果果果,挺好的，夏天有点热
62108,655,韩婆婆小院烧烤,味知道89,味道八十
62109,656,韩婆婆小院烧烤,匿名用户,去得比较晚，好些菜品没有了，阿姨服务态度很好，糕点不错，为他家五花肉、小猪肉、茄子打call，五花肉配生菜真是绝配，太饿了光顾着吃，没有拍照！配上冰镇冷饮，真心不错。
62110,657,韩婆婆小院烧烤,xxx2hangSA,还行呀，味道可以，吃得太撑了，环境挺好的
62111,658,韩婆婆小院烧烤,lightchengang,第一次吃，之前都是看到朋友的朋友圈在发，感觉不错的样子，就迫不及待的想去试试。结果果然不负期待：菜品很新鲜，也是蛮多的。很多烤肉店用的牛肉都不正宗，这个韩婆婆是用的真牛肉，很有嚼劲。还有小猪儿肉，小肠，五花肉真的巴士！喜欢喝啤酒的朋友，伴着种类繁多的烤肉，真是畅快极了！还有很多小吃，水果，蒸饺真不错，拿来卖早餐，憋憋火爆！店家环境也很好，有专门的停车区，而且商家没有像其他店那样密密麻麻的摆多张桌子，每一桌都间隔较宽，很宽敞，感觉很不错。这个夏天！就是你了，韩婆婆，没得错！
62112,659,韩婆婆小院烧烤,Chu681435264,满心欢喜去的，说实话不值这个价，感觉牛肉和排骨有味道，环境太热，喊整个风扇给你说的没有插住，喊换个位置，说的你们四位，本来不想留位置，意思有位置给你坐就对了！再不的去了
62113,660,韩婆婆小院烧烤,Yoyo瑶Gggg,环境还不错 就是有点热 哈哈哈哈哈哈哈
62114,661,韩婆婆小院烧烤,DgF327616886,菜品质量没得说，味道也很好，而且能及时供应，鲫鱼，牛肉，贝壳都大量供应，完全没必要抢菜，我觉得适量拿取，大家吃的开心，也没必要浪费，啤酒是青岛的，也挺好，提一点建议，这个天得来点必须冰镇的了！
62115,662,韩婆婆小院烧烤,cpx646456594,味道相当巴适，都是很久去吃的，忘了评价了，值得大家去吃
62116,663,韩婆婆小院烧烤,鬏鬏鬏鬏,味道好，食材很新鲜，要吃提前打电话预约
62117,664,韩婆婆小院烧烤,匿名用户,味道很好，大院子里面，用餐环境也还不错，但是性价比超高的，菜品挺多的也很新鲜，去温江找朋友玩朋友推荐去吃的，感觉很划算，赞赞赞
62118,665,韩婆婆小院烧烤,匿名用户,太棒了真的，肉特别多好吃，质量很好没有那种合成肉，饮料也很正宗。强烈推荐
62119,666,韩婆婆小院烧烤,uQu594093137,味道真的不错，有特色，我喜欢，下次再来
62120,667,韩婆婆小院烧烤,匿名用户,还可以
62121,668,韩婆婆小院烧烤,蜗牛xb,第一次吃感觉很不错，下次还会来
62122,669,韩婆婆小院烧烤,Eow138653546,排队的时候就让他们验证，不验证。等了至少30mim.，吃完饭，2个多小时过去了。也忘记问他们要不验证的事了。吃完出了门口，服务员一声大叫让我买单，辛亏人少哈！你们的意思是我故意嘛！往回走，店员全都看我，呵呵，你们店真有水平！
62123,670,韩婆婆小院烧烤,匿名用户,其实我觉得没得评论那么神，飞噗噗跑起切吃，回来一家人抱到水瓶喝，………然后，就这样……去喝水了……
62124,671,韩婆婆小院烧烤,匿名用户,味道还是可以，就是菜品感觉有点少
62125,672,韩婆婆小院烧烤,匿名用户,我们7点去的，进去时看到别人都拿了虾的，我去拿时都没得了，之后也没上，火有点大，菜品放上去一会就烤糊了，火稍微关小一点就熄火了，喊服务员开哈火态度一点都不好，之后还是火大了，我都不敢自己调小，喊的另外一个服务员调的，结果火又熄了，我都没心情吃了！
62126,673,韩婆婆小院烧烤,匿名用户,都很好吃，强烈推荐烤茄子和烤脑花，超香。另外蒸饺也很好吃哦
62127,674,韩婆婆小院烧烤,GfA763885495,好好好，全五分
62128,675,韩婆婆小院烧烤,iUq472181930,非常巴士，菜品好味道好，性价比高
62129,676,韩婆婆小院烧烤,xyp928347013,还不错的一款烤肉，以后还会多多光顾！
62130,677,韩婆婆小院烧烤,iJC998904241,菜品不是很新鲜 不值这个价 服务态度不错
62131,678,韩婆婆小院烧烤,toy978750898,说实话这就像看到自己喜欢的想分享又怕被别人占有的感觉，但是我还是要强推，真的很好，菜品新鲜，味道不错，就是桌子感觉设计的有点不舒服，腿放不开，其他都蛮好的，以后再来！！
62132,679,韩婆婆小院烧烤,汪汪_99seven,强烈推荐鲫鱼 鸡皮 脑花 好好吃~ 会再来的
62133,680,韩婆婆小院烧烤,陳年轻,菜品新鲜，聚会所选！强烈推荐！
62134,681,韩婆婆小院烧烤,匿名用户,【服务】前台很牛，一副不屑的样子
62135,682,韩婆婆小院烧烤,vWH947966751,不错，不错，好吃可以，欢迎大家去吃吃
62136,683,韩婆婆小院烧烤,匿名用户,还行吧 服务员态度能力一般 环境还行
62137,684,韩婆婆小院烧烤,陳年轻,菜品新鲜，很不错！
62138,685,韩婆婆小院烧烤,LCZ321544818,好吃，服务好，人蛮多的，早早点去
62139,686,韩婆婆小院烧烤,沫错错,去的时候蛮迟了居然还排队可见老板生意好啊！东西超好吃啊！包浆豆腐扇贝小香肠毛肚强推啊！超好吃！看起来摆菜品的地方小小的。可是东西很多啊！想尝的多一点吃不下了啊！都很好吃。服务员和老板的态度也特别特别好 ！
62140,687,韩婆婆小院烧烤,Ybf605546712,很好的味道，食材也新鲜，
62141,688,韩婆婆小院烧烤,匿名用户,非常好，非常好，第二次来吃，
62142,689,韩婆婆小院烧烤,匿名用户,拉肚子……肉类感觉有点假，都拉肚子
62143,690,韩婆婆小院烧烤,peggy萌筱莜,强烈推荐五花肉和香菇！！！真的超级好吃！！！
62144,691,韩婆婆小院烧烤,瓜婆凉,我也是醉了 一周内吃了两次小院烧烤 但是味道确实好吃的嘛 控制不住的想吃 想到五花肉 牛肉 小猪儿肉就留口水 所以今天又来了 不是周末 生意一如既往的火爆 还好排位很快就吃到了 服务态度很好 味道越吃越好吃了 总之 老板娘人超级大方 你吃的越多 老板越高兴 前提是不能浪费 休息两天准备又去吃 性价比太高了 比吃任何的火锅 串串 烧烤的性价比都高！巴士！
62145,692,韩婆婆小院烧烤,yaya850,菜品多，新鲜。。。二盘又来
62146,693,韩婆婆小院烧烤,匿名用户,菜品很好 酒也有 吃的很开心 下次还来
62147,694,韩婆婆小院烧烤,cEF689416419,菜品新鲜，来了很多次，这次新增了小吃
62148,695,韩婆婆小院烧烤,风儿飘飘tb78,味道非常好，菜品特色新鲜，老板娘服务态度也好
62149,696,韩婆婆小院烧烤,Iwe505969769,还不错，还可以！品种也挺多，内容丰富
62150,697,韩婆婆小院烧烤,lightchengang,第二次吃了，依旧生意好得不得了，基本都是饭点满桌！这老板也是笑惨了！主要菜品都比较新鲜。选择也算蛮多的！不过我倒是有个建议，能不能把菜品在翻新，下架一些菜品，然后在新上一些菜品，这样菜品有变化。那就更棒了！今天就不上图了。
62151,698,韩婆婆小院烧烤,Uow328039340,【口味】一般 【环境】可以 【服务】一般
62152,699,韩婆婆小院烧烤,匿名用户,菜品新鲜，饮料品种太少，觉得烤脑花和鲫鱼没得第一次好吃了，排骨也没得第一次吃好吃，小香猪不是正宗的。没得去西昌的好吃，扇贝没得以前大了，但这个价位跟同等价位的烤肉已经好很多了，反正还是会在来的，聚餐很好的选择，
62153,700,韩婆婆小院烧烤,hMo291298519,味道很不错～以后还会再来
62154,701,韩婆婆小院烧烤,匿名用户,脑花，五花肉，牛肉超级推荐，比火盆划算，小香猪肉也是好吃
62155,702,韩婆婆小院烧烤,lydiagsoo,味道好，肉类品种多，蔬菜品种少了点
62156,703,韩婆婆小院烧烤,longcia,自从在朋友圈看到朋友发的照片就心心念念想去吃。那天去了国色天乡回来以后去的时候没有位置了，只好拿了张名片走了。今天一个早就打电话预约，吃的时候就觉得味道真是太好了，不枉我第一个打电话?每一样都很好吃，特别喜欢脑花，牛肉和五花肉，整个过程中基本上都顾不上玩手机，下次到温江还想再去吃
62157,704,韩婆婆小院烧烤,美团买东,干净，精致，值得购买
62158,705,韩婆婆小院烧烤,倩儿213616,菜品新鲜，很棒，烤盘焦了后很难清理，要是能随时更换烤盘就最好了！
62159,706,韩婆婆小院烧烤,瓜婆凉,超级好吃 生意爆好 62元的自助居然有虾和扇贝 关键是所有肉类的品质都很好 绝对不是Y肉假肉 最重要的是味道好吃 品种超级多 肉，素菜，小吃应有尽有 环境也很好 是家庭小院 适合聚会和宴客 老板娘很热情 服务态度好 还是一个大美女呢 性价比太高了 墙裂推荐 建议去的话提前订位置
62160,707,韩婆婆小院烧烤,胖子5920,菜品新鲜，比一般的烤肉店好很多，值得推荐
62161,708,韩婆婆小院烧烤,wym0204,很不错 还回去
62162,709,韩婆婆小院烧烤,mzz493490787,"超级好次  就是去的时候人太多了
排了挺久的队
推荐小猪肉 五花肉 脑花
服务态度也很好
有个超级漂亮的小姐姐 感觉人超级好不知道是不是老板哈哈"
62163,710,韩婆婆小院烧烤,QrH517228832,菜还是很新鲜，品种也多，就是有点小贵
62164,711,韩婆婆小院烧烤,怦然心动Zxy,总体来说还不错，脑花不是很好吃，小猪肉还可以
62165,712,韩婆婆小院烧烤,Bricky123,好吃好吃
