,Unnamed: 0,店铺名称,用户名,评论
17933,2473,大美蓉城自助火锅烤肉（温江店）,Kamisama.酱,很喜欢这里的味道 很不错 推荐一下 哈哈哈
17934,2474,大美蓉城自助火锅烤肉（温江店）,就叫我小朋友吧,排队等了好久好久 八点多才吃到。所以一定要提前打电话确定有位置。
17935,2475,大美蓉城自助火锅烤肉（温江店）,虎三丿,不错，总体来说。就是有点热，空调不够
17936,2476,大美蓉城自助火锅烤肉（温江店）,WpW868190563,环境很不错，装潢风格是我蛮喜欢的，吃的很开心^_^～～
17937,2477,大美蓉城自助火锅烤肉（温江店）,cgT786947010,菜品很多，味道也不错，就是水果很少，服务一般般
17938,2478,大美蓉城自助火锅烤肉（温江店）,Betsy凤,人太多了，生意好，排队了很久才等到，味道还是不错！
17939,2479,大美蓉城自助火锅烤肉（温江店）,颜inCD,环境不错，人也不会很挤，就是有时候菜品不上齐，要自己要求。#水果#
17940,2480,大美蓉城自助火锅烤肉（温江店）,啊哈逗你玩儿,环境不错，味道不错，服务很好。
17941,2481,大美蓉城自助火锅烤肉（温江店）,eFe240315409,挺好吃的味道不错，种类也多，菜挺新鲜的
17942,2482,大美蓉城自助火锅烤肉（温江店）,拉卡拉啦啦,总的来说还是不错滴，都还可以吧
17943,2483,大美蓉城自助火锅烤肉（温江店）,iDC746053512,去的时候是周五，人好多，还排了对，就是有个小问题，希望不要因为人多比较忙服务员就马虎，服务员收拾桌子把洗澡水弄在凳子上了，也没提醒，我自己就直接坐下去了，可能也是我自己没注意哈，菜品味道都不错，赞
17944,2484,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道真的还不错。就是上菜的速度有点慢。里面有点热，吃饭跟打仗一样，这个应该注意一下。
17945,2485,大美蓉城自助火锅烤肉（温江店）,kuai1314,已经吃过六七次了，。总体来说还是可以，就是没有刚开始好吃了，，菜品也没刚开始多了。还涨价了～～～
17946,2486,大美蓉城自助火锅烤肉（温江店）,ZOf386524739,排队速度慢了点，菜品很新鲜！都是自己拿
17947,2487,大美蓉城自助火锅烤肉（温江店）,hqzh,很不错，第=次来了。菜品很新鲜，质量不错。
17948,2488,大美蓉城自助火锅烤肉（温江店）,匿名用户,很不错，有各种点心，菜也挺多的。
17949,2489,大美蓉城自助火锅烤肉（温江店）,eLc352983124,还不错，和室友们一起吃的，很开心
17950,2490,大美蓉城自助火锅烤肉（温江店）,镜子180,好吃。美中不足的是菜不是很全 。
17951,2491,大美蓉城自助火锅烤肉（温江店）,TaN166193877,"菜品很多,服务很好。大赞～如果很多次了"
17952,2492,大美蓉城自助火锅烤肉（温江店）,etL451117869,一般般，反正下次不想来了，啦啦啦
17953,2493,大美蓉城自助火锅烤肉（温江店）,jsr809866301,服务，味道还是可以…，值得推荐，就是聚餐时人太多了！
17954,2494,大美蓉城自助火锅烤肉（温江店）,唐小雅JQL,太热了。。。空调不给力啊！受不了。。。
17955,2495,大美蓉城自助火锅烤肉（温江店）,匿名用户,还不错啦，环境很喜欢，就是服务员有点那啥。
17956,2496,大美蓉城自助火锅烤肉（温江店）,oNS760524439,什么都可以。就是菜品比较少。。
17957,2497,大美蓉城自助火锅烤肉（温江店）,大逗纸,不错，环境可以，水果小吃很新鲜，味道也很好
17958,2498,大美蓉城自助火锅烤肉（温江店）,Cxc713982343,菜品还算多，有免费酒水，饮料。总体还算不错
17959,2499,大美蓉城自助火锅烤肉（温江店）,DZo413200076,菜还可以，就是一份有点多。环境还可以，就是服务员有点多。味道还可以，就是太多了。还不错，饮料还可以带上走。只是饮料有点多。位置很好找，就是有点儿多。环境很不错就是有点多。但是我说的都是真的。真心不错，值得尝试
17960,2500,大美蓉城自助火锅烤肉（温江店）,好名字A都被占,味道不错 品种不是很齐全 还是不错
17961,2501,大美蓉城自助火锅烤肉（温江店）,jsr809866301,味道可以，服务不错，值得推荐，下来再来，
17962,2502,大美蓉城自助火锅烤肉（温江店）,莫忘初衷663,非常好吃，在财大周围算不错的了。菜很新鲜，肉很多。加的锅底费不知道是啥，有点贵
17963,2503,大美蓉城自助火锅烤肉（温江店）,XHe330592191,菜品齐全，我们吃的是红锅，味道不辣，挺好的，而且服务员态度很好，环境感觉也不错，非常满意！
17964,2504,大美蓉城自助火锅烤肉（温江店）,mSn979207293,空调不行，热惨了，酒类太少，大热天喝常温啤酒，服务也不行
17965,2505,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品比较丰富，味道还不错，就是有点热
17966,2506,大美蓉城自助火锅烤肉（温江店）,Esn292694490,不错，就是味道太淡了，没有麻辣味（可能是个人口味重）
17967,2507,大美蓉城自助火锅烤肉（温江店）,找到那根线,是否想办法把啤酒冰镇，我想这样好点？味道不错
17968,2508,大美蓉城自助火锅烤肉（温江店）,hqzh,不错，今天第一次来，感觉环境和味道都还可以，反正下次还会来。
17969,2509,大美蓉城自助火锅烤肉（温江店）,vAU949757102,m可以还没来得及相关的是在这些
17970,2510,大美蓉城自助火锅烤肉（温江店）,忘记我吧1314,人比较多，菜品多不错，环境满意就是人多了空调的制冷效果不是很好，厕所不好脏的很
17971,2511,大美蓉城自助火锅烤肉（温江店）,VeX910843516,一般般啦，就是普通火锅，温馨提示：最后还需要补钱的啊！
17972,2512,大美蓉城自助火锅烤肉（温江店）,匿名用户,已经多次去了，还不错。值得推荐
17973,2513,大美蓉城自助火锅烤肉（温江店）,波西米亞196,味道巴适，地方挺大，还不错划算
17974,2514,大美蓉城自助火锅烤肉（温江店）,波西米亞196,挺好的，味道也不错哦，巴适地方也大
17975,2515,大美蓉城自助火锅烤肉（温江店）,xnT924420698,两个女生吃不了多少 感觉价格稍微高了一点  味道还是不错  但是以前有牛肉现在怎么没有了
17976,2516,大美蓉城自助火锅烤肉（温江店）,YAy842540351,一个月去好几次都不会厌倦的自助餐，推荐了一大帮朋友了
17977,2517,大美蓉城自助火锅烤肉（温江店）,梅梅子菇菇,好评，只是锅底有点贵，好吃，下次还来
17978,2518,大美蓉城自助火锅烤肉（温江店）,Smartbear2,第二次去了，点的微辣，吃的不错，酒水免费
17979,2519,大美蓉城自助火锅烤肉（温江店）,匿名用户,一般，最重要的是吃的时候不说，吃完了才给我们说要收包间费，为什么不在我们去的时候就说啊，还硬是说给我们说过，真是无语
17980,2520,大美蓉城自助火锅烤肉（温江店）,风一样跑得学生,无意中跑到成都，不小心去了这家店，服务不错
17981,2521,大美蓉城自助火锅烤肉（温江店）,dLe900204923,排队时间比较长，安排有些问题。
17982,2522,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品不是特别全，味道还可以，饮料很多，水果只有西瓜
17983,2523,大美蓉城自助火锅烤肉（温江店）,Zob709653963,菜不错 刚去拿的不是最新鲜的的 但是服务蛮好 拿菜的阿姨对我好凶 爱吃的饱饱的哦
17984,2524,大美蓉城自助火锅烤肉（温江店）,czL864491977,可以。但是性价比一般，我们吃下来人均50.6。环境和菜品还是不错的。
17985,2525,大美蓉城自助火锅烤肉（温江店）,匿名用户,老板热情，环境不错，，就是去的晚有些菜没有了，，另外，这次抢到试吃的机会，很不错
17986,2526,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道还是不错的，就是每份菜太多了，想多吃几样就怕吃不完
17987,2527,大美蓉城自助火锅烤肉（温江店）,slhzx1244,还不错，就是觉得价格稍微高了点，要是锅底不算钱，就完美了
17988,2528,大美蓉城自助火锅烤肉（温江店）,匿名用户,唯一的问题就是每一份菜的量都很足，两三个人的话吃完一份很费劲。可是又好想多吃几种菜。所以建议可以把菜的分量减少，或者同一种菜分为大小份两种最好了。
17989,2529,大美蓉城自助火锅烤肉（温江店）,剣殤,挺便宜的，不过能够有更多的熟食就好了。
17990,2530,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜很多  而且干净 环境也很好  在这里吃 很安逸哦
17991,2531,大美蓉城自助火锅烤肉（温江店）,TheLights,自助的里边算很不错的了，菜品很不错，装修也还行，就是所处的位置不是太好
17992,2532,大美蓉城自助火锅烤肉（温江店）,Aet155945954,坐的包间，包间费二十也还好，菜品也比较齐全，味道也不错，服务员也长得帅
17993,2533,大美蓉城自助火锅烤肉（温江店）,Eric中号,总体来说味道还是一可以，菜品多，，小吃也多
17994,2534,大美蓉城自助火锅烤肉（温江店）,ETking5,味道不错，环境还行，服务挺好，就是包间空调不是很好，有点热
17995,2535,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品丰富也比较多  环境也很好 服务态度也挺周到的  大家可以去试试
17996,2536,大美蓉城自助火锅烤肉（温江店）,xqM839678097,水果样品不多，可以添加没有冰淇淋，饮品选择还可以，没有血旺，锅底，碟子需要另外算钱，雅间也需要另外给钱，
17997,2537,大美蓉城自助火锅烤肉（温江店）,IMn483893429,味道还是不错，最主要的是我们还没吃完，他们就就开始打扫卫生了，逼的我们不得不走，蔬菜比较少，菜品还是挺少的，，，唉，，
17998,2538,大美蓉城自助火锅烤肉（温江店）,夏绿蔕,就是一聚餐的地儿 一般 还是喜欢大宅门和蜀山
17999,2539,大美蓉城自助火锅烤肉（温江店）,LUT549509943,味道好，价格实惠，菜品充足丰富
18000,2540,大美蓉城自助火锅烤肉（温江店）,DZd477890432,味道很不错，油很好。菜品也挺多的。人也特别多，
18001,2541,大美蓉城自助火锅烤肉（温江店）,URJ164892851,菜品多   服务态度好    环境好
18002,2542,大美蓉城自助火锅烤肉（温江店）,ajM225352433,非常不错，菜品多，味道好，，，
18003,2543,大美蓉城自助火锅烤肉（温江店）,QiN41310603,味道很不错，环境也很好，位置也很好。
18004,2544,大美蓉城自助火锅烤肉（温江店）,第一个清晨L,人很多，等了很久才轮到位置，鸭肠不是很好吃
18005,2545,大美蓉城自助火锅烤肉（温江店）,匿名用户,挺好的，请同学吃饭很热闹，菜也比较新鲜
18006,2546,大美蓉城自助火锅烤肉（温江店）,匿名用户,感觉还不错呀~环境挺好的啊!吃得好饱呀
18007,2547,大美蓉城自助火锅烤肉（温江店）,匿名用户,略贵，到了还要自己加锅底！！！
18008,2548,大美蓉城自助火锅烤肉（温江店）,adg3655327,不明白的是，同一个事情给服务员说了几遍，还是执意要去做，
18009,2549,大美蓉城自助火锅烤肉（温江店）,yh1889420,午餐肉一般，中午的菜品太少，环境还是可以的
18010,2550,大美蓉城自助火锅烤肉（温江店）,PyE64754258,味道可以！！菜品不信，啤酒就是水…
18011,2551,大美蓉城自助火锅烤肉（温江店）,张洛阳z,环境特别好，菜品都很新鲜，服务态度也很好。
18012,2552,大美蓉城自助火锅烤肉（温江店）,匿名用户,昨天中午是第一次和朋友去光顾，我们一行6人去的有点晚，我们还没有开始吃，服务员已经开始吃午饭了。火锅的味道和菜品还可以。等我们吃的差不多了，想吃一些西瓜，看见菜架上没有西瓜，就跟服务员说了，只有一个帅哥服务员当班，看他忙的不可开交，一个人收拾那么多的碗碟，我们还想吃一点西瓜的时候都不好意思再叫他了，在这里真诚的说一声：小帅哥，辛苦了！建议如果能多留一个服务生当班的话，服务会更好的。 以后还会带朋友来光顾的。
18013,2553,大美蓉城自助火锅烤肉（温江店）,匿名用户,人比较多 餐具不是很齐全 其他都还好
18014,2554,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜量足，口味也不错，就是人太多，空调不太给力
18015,2555,大美蓉城自助火锅烤肉（温江店）,yh1889420,饮料和那些流水还行。就是液化气的阀门那些安全防护做得太差，很危险
18016,2556,大美蓉城自助火锅烤肉（温江店）,匿名用户,还不错，饮料品种很多，菜也还不错，就是酒有点坑，免费的果然没得好的！
18017,2557,大美蓉城自助火锅烤肉（温江店）,匿名用户,小吃不错，菜很一般，饮料自助还可以
18018,2558,大美蓉城自助火锅烤肉（温江店）,tVk480916230,味道 环境还不错 服务也挺好的。
18019,2559,大美蓉城自助火锅烤肉（温江店）,JGS702887654,感觉还不错，没有包间，有点闹，可能是因为有人的聚会原因！
18020,2560,大美蓉城自助火锅烤肉（温江店）,可能是饿了哇,经常去，但是这次出现菜品有问题的现象！
18021,2561,大美蓉城自助火锅烤肉（温江店）,难过的往事不许提,菜品挺多！！人更多！！排队一个小时。满意的~
18022,2562,大美蓉城自助火锅烤肉（温江店）,乔乔1016,环境相对于价位还是可以的，挺好，推荐给大家
18023,2563,大美蓉城自助火锅烤肉（温江店）,匿名用户,高峰期太热了，菜品稍微有点少，其实也不便宜
18024,2564,大美蓉城自助火锅烤肉（温江店）,qNJ183278238,东西不错，但是有一个服务员态度呵呵
18025,2565,大美蓉城自助火锅烤肉（温江店）,木子燕yanyan,还不错，可以去试试看，味道不错
18026,2566,大美蓉城自助火锅烤肉（温江店）,陌路人间,还不错，菜品很新鲜，火锅味道也还不错。
18027,2567,大美蓉城自助火锅烤肉（温江店）,匿名用户,居然不能刷卡！！！！就是因为不想带现金才订的美团，居然不能刷卡！！！！
18028,2568,大美蓉城自助火锅烤肉（温江店）,ywd540118485,还好吧 菜品有点少 在东门这个地方有一点点贵
18029,2569,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品新鲜，小吃是现做出来的，味道不错，环境挺好的，要是菜品再多些就更好了。
18030,2570,大美蓉城自助火锅烤肉（温江店）,chc233699073,价格太高了、不合适学生和家庭住户。这些菜品20块差不多。
18031,2571,大美蓉城自助火锅烤肉（温江店）,詹姆斯啊唐僧,作为自助火锅味道很不错了，菜品也多，比较新鲜
18032,2572,大美蓉城自助火锅烤肉（温江店）,笑笑smile6688,很不错，菜品比较新鲜。东西也好吃。
18033,2573,大美蓉城自助火锅烤肉（温江店）,OrX329973315,还不错，整体来说还算可以。菜品还是很足的
18034,2574,大美蓉城自助火锅烤肉（温江店）,吴水波,太吵了，有人在聚餐，其他还不错
18035,2575,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道不错，去了很多次了，值得继续去
18036,2576,大美蓉城自助火锅烤肉（温江店）,rhP405708992,菜的品种太少了，凉菜，水果，糕点，饮料品种太少了！！！！
18037,2577,大美蓉城自助火锅烤肉（温江店）,Ads911355976,还可以，自助餐，菜类挺多的，味道也不错，越吃越辣，很爽
18038,2578,大美蓉城自助火锅烤肉（温江店）,圭页i,第二次来了 总体来说很不错 以后还会再来的
18039,2579,大美蓉城自助火锅烤肉（温江店）,Qgw144082950,还好 只不过要锅底费 油碟费 两个人平均46.5元
18040,2580,大美蓉城自助火锅烤肉（温江店）,Kjl462908601,味道好极了，还想吃服务：服务一级棒，好贴心呀
18041,2581,大美蓉城自助火锅烤肉（温江店）,ZPa909928788,菜还比较多，就是饮料种类太少。人太多空调不给力，所以吃死很热。味道将就，我吃是觉得有点辣了，其他还不错。
18042,2582,大美蓉城自助火锅烤肉（温江店）,UEk61674395,味道有些淡，不香，菜品小吃饮料都还不
18043,2583,大美蓉城自助火锅烤肉（温江店）,fuT37868603,差到极点！千万不要上当受骗。没有肉，全是丸子！尼玛~再见！再也不见！
18044,2584,大美蓉城自助火锅烤肉（温江店）,Sandro1008,味道还行，菜品种类有点少，水果不仅种类少，数量还少，都没抢的机会，团购就少一元，我也是醉了额
18045,2585,大美蓉城自助火锅烤肉（温江店）,Mxj夏有乔木,来吃了很多次，味道一如既往好吃。
18046,2586,大美蓉城自助火锅烤肉（温江店）,c瑶言,菜品很新鲜，品种也挺多的。鸳鸯锅红汤锅底很浓，清汤也挺好的。
18047,2587,大美蓉城自助火锅烤肉（温江店）,匿名用户,环境很好，这家店服务真心不错，菜品够全，味道不错，饮料神马的都很全.下次还会来
18048,2588,大美蓉城自助火锅烤肉（温江店）,匿名用户,觉得一般般，要排队！菜品就那些，肉类的不太敢吃！吃到最后没什么可吃的了。
18049,2589,大美蓉城自助火锅烤肉（温江店）,Kjl462908601,很满意口味：味道好极了，还想吃一级棒，好贴心呀
18050,2590,大美蓉城自助火锅烤肉（温江店）,ZmC228385270,还可以 很好 经常去！还会再去
18051,2591,大美蓉城自助火锅烤肉（温江店）,ZmC228385270,还行 不错 可以 还会再去的！
18052,2592,大美蓉城自助火锅烤肉（温江店）,_qqm3x1414058563,味道好，服务好，合情合理的价位，值得你尝试
18053,2593,大美蓉城自助火锅烤肉（温江店）,UBD895883546,都不给开空调，热的，总体还行，中午水果太少了！
18054,2594,大美蓉城自助火锅烤肉（温江店）,康M北鼻,总体还可以，第一次去人多没位置，第二次去晚了菜都没有很多了。
18055,2595,大美蓉城自助火锅烤肉（温江店）,RON653540569,不错 菜品还可以 唯一不好的就是太热了里面 吃一会儿 就受不了了
18056,2596,大美蓉城自助火锅烤肉（温江店）,文sansan,菜品感觉不是很多也有点供应不足而且水果就只有西瓜还没怎么熟，但是和家人一起吃饭还是挺开心的所以还是给个赞吧
18057,2597,大美蓉城自助火锅烤肉（温江店）,你到底要我取什么,菜品还是比较新鲜的，也比较齐，就是有些菜，你不说他不拿，希望多准备风扇，有些地方吹不到空调，饮料不够，及时补充
18058,2598,大美蓉城自助火锅烤肉（温江店）,lolocalo_,还可以 吃过很多次 就是不干净
18059,2599,大美蓉城自助火锅烤肉（温江店）,wXT614679906,很差，菜很少，去了还要自己加钱，贵，反正再也不去了
18060,2600,大美蓉城自助火锅烤肉（温江店）,Smartbear2,还好吧，去的时候赶上毕业聚会，太吵了，而且味道有点辣
18061,2601,大美蓉城自助火锅烤肉（温江店）,yxY237053844,主要就是菜品还可以性价比蛮高的，自助的酒水饮品也很多，有蛋炒饭好评，就是小吃略少。
18062,2602,大美蓉城自助火锅烤肉（温江店）,猫沢冬,人多 热 菜没有以前多了好像 总体还行
18063,2603,大美蓉城自助火锅烤肉（温江店）,梦想起航时,菜品太少 味道比较一般 快捷方便
18064,2604,大美蓉城自助火锅烤肉（温江店）,找到那根线,第二次，还是感觉依旧的好，大概是面临毕业，同学们很多，很热闹
18065,2605,大美蓉城自助火锅烤肉（温江店）,kBS606752041,还不错吧。菜也蛮多的。饮料有点少
18066,2606,大美蓉城自助火锅烤肉（温江店）,匿名用户,服务不太好，服务员总是乱跑。。。其他一般般，
18067,2607,大美蓉城自助火锅烤肉（温江店）,wsgstm,菜品很多很新鲜，排队也很快，火锅味道也很好，就是去晚了，卤菜都没有吃到，建议早点去。
18068,2608,大美蓉城自助火锅烤肉（温江店）,PAs447693193,菜品不错。就是点太多啦。其他都不错
18069,2609,大美蓉城自助火锅烤肉（温江店）,ELr311775917,还不错哦。。。。下次再去。。。
18070,2610,大美蓉城自助火锅烤肉（温江店）,zz520414,味道还可以！卫生还好！值得推介
18071,2611,大美蓉城自助火锅烤肉（温江店）,iVL337492278,还是可以的，就是很多菜不能及时更新
18072,2612,大美蓉城自助火锅烤肉（温江店）,匿名用户,还不错，服务员态度不是很好，有时不理人。
18073,2613,大美蓉城自助火锅烤肉（温江店）,考拉贝尔0412,大家吃的很开心，味道还行吧#肥牛# 吃了好多
18074,2614,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道挺好的，中午去的 菜品不是很多。总的来说挺好的
18075,2615,大美蓉城自助火锅烤肉（温江店）,HDr18236234,服务员啥态度 又不是没给钱 跟欠她的一样 有这样的服务员就再也不会来第二次了 狗逼态度，跟死了妈一样 史上最讨厌最烦人的服务员 没有之一 上图
18076,2616,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道很不错，菜品也挺多的，也很新鲜，还会来的。只是肥牛藏冰箱了要仔细点哦
18077,2617,大美蓉城自助火锅烤肉（温江店）,qxS944962201,菜品新鲜！服务态度不错！味道还可以！
18078,2618,大美蓉城自助火锅烤肉（温江店）,qWD658666745,服务员老是问我们这桌女生的名字，流氓
18079,2619,大美蓉城自助火锅烤肉（温江店）,gXt947177900,可能是去的晚了，很多菜品都没有，服务态度一般
18080,2620,大美蓉城自助火锅烤肉（温江店）,半糖加冰。,感觉就一般吧，菜品种类不是很多，特色也不是很多，饮料和啤酒都没有冻的，都没有怎么操作
18081,2621,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道还是不错的，也没有上次那么辣得慌，好评
18082,2622,大美蓉城自助火锅烤肉（温江店）,考拉贝尔0412,我觉得还行，大家喝酒都喝得很高兴
18083,2623,大美蓉城自助火锅烤肉（温江店）,QC5201314,生意好了，服务自然就差了！能够理解~
18084,2624,大美蓉城自助火锅烤肉（温江店）,XGC384375308,两个人吃的 加上锅底和香油五十几一个人  50多的话在有些地方可以吃到很不错的自助餐了 这里小吃太少了 最主要的是火锅味道太一般  感觉不划算 不过环境什么的比较好，如果人多的话聚餐还是可以考虑到这里
18085,2625,大美蓉城自助火锅烤肉（温江店）,匿名用户,环境很不错，完全不像有些自助的脏乱差，菜品看着也干净，锅底嘛，比较清亮，不起恶心的泡泡，味道还不错，当然不会有那些著名火锅店的好，但相比这个价位，值了
18086,2626,大美蓉城自助火锅烤肉（温江店）,Yuki112303,菜品和饮料很多，就是小吃少了点。火锅味道好，很麻辣！不错！
18087,2627,大美蓉城自助火锅烤肉（温江店）,idA897339774,很棒，口味，菜品都很棒，只是感觉服务态度一般
18088,2628,大美蓉城自助火锅烤肉（温江店）,时光在眼眸里,调料很到位，菜还蛮多的，就是到夏天了应该有冰啤酒。
18089,2629,大美蓉城自助火锅烤肉（温江店）,GUt664944733,还可以，味道还行，菜份量足。。
18090,2630,大美蓉城自助火锅烤肉（温江店）,林森purity,火锅还可以，人挺多，听朋友推荐来的
18091,2631,大美蓉城自助火锅烤肉（温江店）,Aic494999803,去的时候人太多，需要排位，排到我们的时候没什么菜了
18092,2632,大美蓉城自助火锅烤肉（温江店）,linlinbobo_07,环境干净  菜品多  服务员态度也好  人多吃的话很划算
18093,2633,大美蓉城自助火锅烤肉（温江店）,耳蜗it,很多菜都没有摆出来，需要去问服务员，水果少了些，因为是自助餐，服务员老是提醒我们不要拿多了
18094,2634,大美蓉城自助火锅烤肉（温江店）,HwI813480113,油有点多了。后劲有点儿足，才开始还好吃，后面越来越辣，然后就吃不下去了。素菜根本没法吃太辣了。整体来说还是不错。环境和服务都不错，喜欢重一点儿口味的可以试试。
18095,2635,大美蓉城自助火锅烤肉（温江店）,加班流鼻血,感觉很失望，居然有啤酒碎片从脚上擦过，
18096,2636,大美蓉城自助火锅烤肉（温江店）,Wog563550373,味道很不错，调料饮料都很不错，菜品有点少！我和男朋友吃了后都在拉肚子，可能是太辣了吧
18097,2637,大美蓉城自助火锅烤肉（温江店）,gentlehealing,菜品挺多的也挺新鲜的 就是越吃越咸啦
18098,2638,大美蓉城自助火锅烤肉（温江店）,匿名用户,不错，只是水果只看到，油碟和锅底要另外给钱。
18099,2639,大美蓉城自助火锅烤肉（温江店）,爱因斯番茄,中午没有水果，菜品也不多，但是火锅味道还不错。
18100,2640,大美蓉城自助火锅烤肉（温江店）,DoR137229512,味道一般，要到店里给锅底费个油碟费，二个人去吃有点偏贵。中午去没得水果，菜品偏少。
18101,2641,大美蓉城自助火锅烤肉（温江店）,freenininwy,味道还可以 就是空调不足有点热。
18102,2642,大美蓉城自助火锅烤肉（温江店）,Aic494999803,觉得还行，和室友一起去的，菜品还是多，
18103,2643,大美蓉城自助火锅烤肉（温江店）,YAX木多多,还不错，菜品很新鲜。值得推荐，下次还回去的哟
18104,2644,大美蓉城自助火锅烤肉（温江店）,匿名用户,第二次去了，真心不错，服务态度挺好，还会再来的
18105,2645,大美蓉城自助火锅烤肉（温江店）,Rightto,菜品齐全，比较新鲜，服务还好，人多去比较合适
18106,2646,大美蓉城自助火锅烤肉（温江店）,wingimo,两个女生点小锅加收18元锅底和每人4元油碟，感觉还是多人吃得安逸些，菜是用碟子摆的所以我们选不了很多菜。环境很好。服务也很好。可以选择红锅还是鸳鸯，菜品还挺多，也挺新鲜，就是金针菇看起来不怎么安逸，莲藕特别好吃。感觉很不错，推荐朋友来。
18107,2647,大美蓉城自助火锅烤肉（温江店）,力力笨,菜品很少，服务员收吃完的盘子把水倒在了座位上都不说也不处理，拿菜回来一坐下裤子全弄的是脏水，还等我问她才说，服务简直不敢恭维。
18108,2648,大美蓉城自助火锅烤肉（温江店）,bzO718620960,很不错的。味道很好，价格也不贵
18109,2649,大美蓉城自助火锅烤肉（温江店）,Rightto,来的早比较好…菜品丰富，位置也很好找
18110,2650,大美蓉城自助火锅烤肉（温江店）,HDg26578179,价廉物美，值得去吃！性价比也高！不过要早点去，晚了就要拿号排队了！
18111,2651,大美蓉城自助火锅烤肉（温江店）,LUY477680694,味道不错，来几次了。就是今天人好多，太热了，空调开着效果不好
18112,2652,大美蓉城自助火锅烤肉（温江店）,赵恒1085793432,一般般，菜品不多，水果不多，前台服务莫名其妙，明明已经刷了二维码，结账的时候竟然说没有…
18113,2653,大美蓉城自助火锅烤肉（温江店）,匿名用户,水果比较少，味道一般，不过价格还是比较合理
18114,2654,大美蓉城自助火锅烤肉（温江店）,大芳子sf,味道很棒，也很合算，已经不是第一次去了
18115,2655,大美蓉城自助火锅烤肉（温江店）,BfS455304136,可以、味道很好、棒极了 下次再来
18116,2656,大美蓉城自助火锅烤肉（温江店）,阿肯马斯达,挺好的，中午人不多，菜品也丰盛
18117,2657,大美蓉城自助火锅烤肉（温江店）,vaO662368518,好，不错，还可以，比较便宜，味道不错，环境不错
18118,2658,大美蓉城自助火锅烤肉（温江店）,走走看看的阿怪,好辣好辣好辣啊，味道不错⊙▽⊙环境不错。
18119,2659,大美蓉城自助火锅烤肉（温江店）,找到那根线,菜品多，干净新鲜，水果也不错，就是啤酒饮料不冰冻，
18120,2660,大美蓉城自助火锅烤肉（温江店）,吴走走,环境很好，服务员服务态度很好，菜品比较丰富！！！
18121,2661,大美蓉城自助火锅烤肉（温江店）,匿名用户,口味适中，但中午菜品很少，荤菜就几种，数量在我吃饭的一个半小时内一共就看见几份，少的可怜，商家根本就没有拿出来，与介绍严重不符
18122,2662,大美蓉城自助火锅烤肉（温江店）,匿名用户,这学期第三次来这里吃了~除了没吃到水果以外，其他都很满意~~
18123,2663,大美蓉城自助火锅烤肉（温江店）,MJB422338463,菜品还不错，锅底也不错，环境还好吧
18124,2664,大美蓉城自助火锅烤肉（温江店）,lnxty,味道好，品种多。两个人吃的很饱
18125,2665,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道很好，偏辣。一个飞机头的服务生小哥捡到了我的学生卡，多谢他了，很好的服务
18126,2666,大美蓉城自助火锅烤肉（温江店）,ywI710034995,可以不错，很实惠，下次还回去下次叫朋友一起去，这次我们只有5个人。。嗯嗯嗯。
18127,2667,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品丰富，服务周到，下一次还来
18128,2668,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道不错，提前订座位时略坑
18129,2669,大美蓉城自助火锅烤肉（温江店）,tyc669542334,味道挺好的，菜也很新鲜，环境也好，人挺多的。
18130,2670,大美蓉城自助火锅烤肉（温江店）,阳小花花花,去过很多次了，还是蛮好吃的…推荐大家聚会什么的可以去
18131,2671,大美蓉城自助火锅烤肉（温江店）,tyc669542334,味道不错，菜也很齐全，真心觉得不错。
18132,2672,大美蓉城自助火锅烤肉（温江店）,小zeng紫,超级棒味道很好！人还比较多！！！下次还会来！
18133,2673,大美蓉城自助火锅烤肉（温江店）,_qqxzt1385027791,味道很好！！！！！然后环境也不错！菜品也可以、
18134,2674,大美蓉城自助火锅烤肉（温江店）,Darrenjian,很好吃的样子  环境不错  就是没有水果……
18135,2675,大美蓉城自助火锅烤肉（温江店）,WoV971102579,味道不错，环境好，价格公道，好评！！！
18136,2676,大美蓉城自助火锅烤肉（温江店）,浅浅索索,味道可以，环境不错，不过团购4人也才便宜10元，真心贵！
18137,2677,大美蓉城自助火锅烤肉（温江店）,匿名用户,吃不了辣的你最好别去，菜品很丰富。
18138,2678,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道还不错哈，环境和服务质量都还行，值得推荐！
18139,2679,大美蓉城自助火锅烤肉（温江店）,匿名用户,自助火锅中最满意的一次消费，真的很好吃哟，吃货的专业推荐，不管是菜色还是酒水先吃，都很周到
