店铺名称,用户名,评论
泥巴小院市井火锅（温江店）,dqz781105231,"「#套餐：2-3 人套餐」我带朋友一起来吃得的，就两个人然后团了一个套餐
「#手工虾滑」「#鲜血旺」「#草原毛肚」「#肥牛卷」「#小院农家滑肉」「#鲜猪黄喉」「#鲜鸭肠」「#奔驰锅」他们家菜很好吃
【口味】w口味很棒，
【环境】环境好 
【服务】服务态度好，下次又来"
泥巴小院市井火锅（温江店）,tpy282670494,菜品非常新鲜，摆盘非常精致，小份菜，但是完全还是够吃哈，部分菜品也可以多点一份，确实不会造成浪费，这个模式还是挺不错的。 我们几个都特别喜欢这个味道，今天是团餐，人均算下来性价比真的很不错。 店里很干净，环境也很不错，整个装修风格很有特色，美美哒！ 他们这儿的服务挺到位，服务员都神采奕奕，精神焕发，那个状态倍棒，服务意识很强烈，会时不时主动帮忙撤空盘加汤加菜等等，而且也非常有礼貌，冲这个服务态度，没的说，姐们们都果断点赞！ 吸油面包是这个店的特色，吃火锅每个人配置一片面包片吸油，好暖心喲！ 好评，推荐！
泥巴小院市井火锅（温江店）,XWm522897081,「#套餐：4-5 人套餐」我和朋友一起来吃的，已经来这家好多次了，真的很不错，菜品新鲜，味道巴适，服务态度好， 「#奔驰锅」「#草原毛肚」「#肥牛卷」「#小院手工黑豆腐」「#小院农家滑肉」「#小院农家酥肉」「#鲜猪黄喉」「#小院农家酥肉」「#鲜鸭肠」
泥巴小院市井火锅（温江店）,zyQ920465987,「#鲜血旺」 【口味】味道正宗喜欢的口味， 【环境】非常不错小清新，农家小园的感觉，还有一个我们小时候农村家家户户的有的水缸，里面养了鱼🐠 【服务】服务挺好的，一叫服务员都答应，隔壁桌的叫老板也是异口同声的答应 「#奔驰锅」「#鲜血旺」「#手工虾滑」「#肥牛卷」「#草原毛肚」「#鲜鸭肠」「#鲜郡花」买美团卷挺划算的我们六个人才吃了三百多点在别的店六个人至少要四五百，虽然是小份菜，但是价钱便宜，爱上了这家火锅了，以后吃火锅就来这里了，在介绍朋友来，吃得干干净净的，就是汤没喝了😂
泥巴小院市井火锅（温江店）,KpK269919081,在网上团的138的套餐，在手机上提前排队，到了没有等多久就进去，味道中规中矩吧，菜品也还可以，都是小盘菜小分量的那种，这样可以人少的时候也可以迟到多种菜品而不浪费，只是在取泡菜的时候发现旁边放的装泡菜的盘子都有那种带颜色的水，看了下下面的也还是这样，给人感觉就是没有洗就放在那儿的，不禁让人觉得有点影响胃口
泥巴小院市井火锅（温江店）,RKS234275212,「#套餐：2-3 人套餐」用餐环境好，我们坐的外面，味道就不是很大「#手工虾滑」「#肥牛卷」「#草原毛肚」 「#鲜鸭肠」「#小院农家滑肉」「#鲜猪黄喉」「#肥牛卷」「#小院农家酥肉」「#鲜猪黄喉」「#鲜猪黄喉」「#天味香肠」「#小院农家酥肉」他们家菜很好吃，菜品新鲜 【服务】服务很好
泥巴小院市井火锅（温江店）,张嘉佳781,也是和室友来吃的，在她家附近找的一家吃的期末聚餐，上菜前先每人发了片吸油面包，不过被我等干饭人首先干掉！菜品丰富分量足，「#手工虾滑」「#鲜血旺」「#草原毛肚」「#鲜鸭肠」「#肥牛卷」 【口味】巴适得板！ 【环境】干净卫生！ 【服务】热情周到！ 【性价比】高！！！！！！！！
泥巴小院市井火锅（温江店）,aBg116035798,"「#套餐：2-3 人套餐」「#手工虾滑」「#鲜血旺」「#鲜鸭肠」「#肥牛卷」「#草原毛肚」「#鲜郡花」「#小院手工黑豆腐」「#小院农家酥肉」「#小院红糖糍粑」「#鲜猪黄喉」「#小院农家滑肉」「」「#羊肉卷」「#龙利鱼」
【口味】口味还不错  服务也挺好的  值得表扬推荐"
泥巴小院市井火锅（温江店）,zID773961157,"「#套餐：2-3 人套餐」在美团上看到一条街这家市井火锅评分挺高的，今天就来体验了一下，我们三个人来的，吃的是鸳鸯锅，居然还是三个格子的，很有新鲜感，挺好，我们坐的外面，今天下着小雨，吃着火锅，那只能说好咯，
【服务】挺好的，主动，

【环境】简单，舒心，
【性价比】挺便宜的，点的套餐吃的饱饱的"
泥巴小院市井火锅（温江店）,天天上班的猪八戒,"「#套餐：2-3 人套餐」「#鲜血旺」「#手工虾滑」「#鲜鸭肠」「#肥牛卷」「#草原毛肚」「#鲜郡花」「#小院手工黑豆腐」「#小院农家滑肉」「#小院麻辣牛肉」「#小院红糖糍粑」「#苕粉」「#竹笋片王」「#大刀腰片」
【口味】口味不错  很香辣  环境也不错  菜品很新鲜  值得推荐！"
泥巴小院市井火锅（温江店）,Juf706410752,「#套餐：2-3 人套餐」「#手工虾滑」「#鲜血旺」「#鲜鸭肠」「#鲜郡花」 【环境】装修很新潮时尚，整个风格比较有特色，简洁明亮，妆点部分绿植，整体效果非常不错 味道还可以，比较酱香的那种锅底，入口不会特别辛辣，我比较喜欢！ 服务员也挺好，有服务意识，服务也比较真诚，不错！ 菜品是小份的，很新鲜，分量不是很多，但是也基本够吃，主要是价格也不贵。 算下来，性价比很高了！不错不错
