店铺名称,用户名,评论
守柴炉烤鸭（温江新尚天地店）,肉丸味,太太太好吃了好吃极了😋😋😋😋😋😋😋😋😋下次还要来这吃， 【口味】极佳，小吃多，萝卜、橘子、银耳汤等等无限供应。 【环境】优美，大，简直太棒了哈哈哈哈哈哈哈哈哈😁😁😁😁 【服务】非常的到位
守柴炉烤鸭（温江新尚天地店）,大师兄咿呀咿呀呦,分量足，去的时候人很少，还行，喜欢吃烤鸭的可以尝试一下，酥肉不错
守柴炉烤鸭（温江新尚天地店）,Amanda哈哈哈,服务热情，味道也可以，卫生也挺好，适合和朋友家人聚餐，，，，，，，用餐空间大
守柴炉烤鸭（温江新尚天地店）,拾忆eternal丿,清淡味加
守柴炉烤鸭（温江新尚天地店）,Islaaaa,很好吃哦，这家的烤鸭，汤也很不错
守柴炉烤鸭（温江新尚天地店）,小憩会,环境好，干净整洁，鸭子香喷喷油亮亮，和朋友聚餐好去处
守柴炉烤鸭（温江新尚天地店）,啃西西西西瓜,吃了好几个地方对守柴炉，难道烤鸭蘸酱和配料不是应该一人一份吗？？
守柴炉烤鸭（温江新尚天地店）,zDJ314285200,一般般，太一般，牌子响，东西难吃
守柴炉烤鸭（温江新尚天地店）,RVt567153846,两个人花了200多 就为了吃冻货和素菜？吃完下桌了打包了一只鸭子？催了好几次，看着别人后面来，都上了吃完了，我的给我忘了？我一说不要了退钱马上就端上来？新尚天地这么多家我为什么非要选个贵的吃一肚子气？
守柴炉烤鸭（温江新尚天地店）,睡不醒的某杨,这个餐厅很不错服务也很好，老板好像知道我的喜好，《一路顺风》这首歌在吃饭的时候循环了十几遍，真不错很洗脑，代入感很强。
守柴炉烤鸭（温江新尚天地店）,aDZ124058541,还可以
守柴炉烤鸭（温江新尚天地店）,IJI596203389,很不错，之前来吃过几次，这次在美团上团的，很划算
守柴炉烤鸭（温江新尚天地店）,香草叭叭噗,超级划算啊！感觉两个女生吃不完，下次可以三个女生来吃！烤鸭也好好吃，我朋友特别喜欢那个面皮哈哈哈哈哈
守柴炉烤鸭（温江新尚天地店）,mlj191993441,有一说一有点贵，所以预算没那么多的话还是不要去了。但是味道还是很不错的，特别是片的烤鸭
守柴炉烤鸭（温江新尚天地店）,Nazism321,一般我都给好评的，味道确实不错，两个人很涨。
守柴炉烤鸭（温江新尚天地店）,wTJ918992369,环境可以
守柴炉烤鸭（温江新尚天地店）,匿名用户,很不错，以后还会再来的，分量很足，味道也不错，环境也舒适，也没有排队等位，很满意的一次体验，以后有机会会继续光顾的。
守柴炉烤鸭（温江新尚天地店）,mvK164841578,酸萝卜鸭汤一开始味道有点淡，加个调味盐就好了。烤鸭有部分鸭皮想纸一样嚼不动。
守柴炉烤鸭（温江新尚天地店）,Auo292241623,一进门就先消了毒，还测了体温，防控的很好。「#套餐：4 人套餐」菜品都很新鲜，味道超级好，鸭汤也很鲜，很好喝，分量也很大，我们几个人吃到撑。还有免费的炒饭、银耳汤，都还可以 【环境】非常nice 【口味】感觉也很清淡健康很养生
守柴炉烤鸭（温江新尚天地店）,匿名用户,烤鸭有点腻，皮厚，带2拨朋友来吃了都说这个问题。
守柴炉烤鸭（温江新尚天地店）,thou233,跟同学们一起聚餐来的，份量这真的很够😁
守柴炉烤鸭（温江新尚天地店）,齐天大SYS,这次就餐整体感觉很赞，比较满意的方面有：口味、环境。
守柴炉烤鸭（温江新尚天地店）,雪顶小草莓,烤鸭确实不错 但是清汤煮别的菜感觉有点不太好吃
守柴炉烤鸭（温江新尚天地店）,oOB539149820,「#套餐：2 人套餐」 【口味】好评 【
守柴炉烤鸭（温江新尚天地店）,水冰月￥,靠窗位子有个说不清的味道，美团下的单，那个返现就是个骗局，和拼多多一个套路，令人作呕，下了单坐下了才知道
守柴炉烤鸭（温江新尚天地店）,fxa950294209,这家店的烤鸭味道很不错，没有太重的鸭子味，皮脆脆的，再搭配上饼皮，葱丝，黄瓜和蘸酱真是一绝。服务员态度很好，还帮我们加了蘸酱，酸萝卜老鸭汤也很好喝，每个人都可以喝上几大碗，双人套餐也实惠，用汤泡着蛋炒饭也好吃
守柴炉烤鸭（温江新尚天地店）,HRx359971552,「#套餐：4 人套餐」「#果木烤鸭」「#酸萝卜鸭架汤」「#北京烤鸭」 「#现炸酥肉」味道很不错，和舍友四个人的分量很足，烤鸭很入味，后来用鸭汤做汤底煮火锅也很好吃，是一次不错的体验，以后还会有时间和舍友一起去吃，环境也很不错的
守柴炉烤鸭（温江新尚天地店）,匿名用户,菜品有点少了，在这里店吃了好几次了，最初吃的时候菜品比较丰富，忘记拍照了。
