店铺名称,用户名,评论
诺曼汀艺术烘焙（财大店）,xttu150,奶油不腻，味道还行。服务比较好
诺曼汀艺术烘焙（财大店）,AWN724948641,确实很好吃，家人都喜欢，希望店家继续保持，哈哈！
诺曼汀艺术烘焙（财大店）,泡沫AI.NY,蛋挞超好吃，蛋糕的奶油也好吃，一点都不腻
诺曼汀艺术烘焙（财大店）,yil727687454,味道很不错哦，服务态度好。品种齐全，值得购买。
诺曼汀艺术烘焙（财大店）,烦烦噢,蛋糕很好吃 也很可爱  店家态度💯 还会再光顾
诺曼汀艺术烘焙（财大店）,xnR453912658,好吃份量多，服务态度也很好。
诺曼汀艺术烘焙（财大店）,bZE654736453,去拿蛋挞的话一定要记住下午5点之前去，晚了就没有了。。味道挺好的，也挺便宜。。
诺曼汀艺术烘焙（财大店）,靠谱的花兒,她家面包很好吃，所以这次生日就在她家订了蛋糕！嘿嘿，我选了这款稍微改了样式，跟蛋糕师沟通了！美女服务态度很好，面包真的也很好吃，甜而不腻刚好。 #蛋糕水果# #小面包# #披萨# #淡奶油# #芝士火腿# #黄金芝士# #韩式乳脂蛋糕# #蛋糕卷#
诺曼汀艺术烘焙（财大店）,呐喊吧佥,服务很好，蛋糕🎂好看，味道可以
诺曼汀艺术烘焙（财大店）,苏步苏步,颜值够高，放了三天了，蛋糕照样够松软，点赞
诺曼汀艺术烘焙（财大店）,LMZ902829102,这个真的是很满意啦~便宜实惠非常喜欢~
诺曼汀艺术烘焙（财大店）,heV415993338,还不错，口感个外观都挺满意的
诺曼汀艺术烘焙（财大店）,杨552255,女朋友说味道不错，那就给好评吧。
诺曼汀艺术烘焙（财大店）,jzO793532625,水果份量很足，家人都说好吃，小朋友最喜欢吃里面的水果了
诺曼汀艺术烘焙（财大店）,wEP984413125,口感非常好、服务非常好！老板非常热情！这是我第四次购买了！以后还会来
诺曼汀艺术烘焙（财大店）,jzO793532625,小朋友很高兴，猫猫图案很乖，蛋糕也很不错
诺曼汀艺术烘焙（财大店）,匿名用户,蛋挞很好吃，美团价格也很实惠，其他的马马虎虎
诺曼汀艺术烘焙（财大店）,脚脚脚丫丫丫,NICE！真的很不错啊，小巧可爱 老爸的少女心都要爆了 哈哈哈。熊熊🐻做得有立体感，耳朵和鼻子能明显看出来，下面的水果也很好吃，蛋糕不腻，好吃。老板人很好送蛋糕过来，还把我载到地铁站，很感谢。因为给老板说过要挤地铁所以老板的包装也很用心，赞赞赞。
诺曼汀艺术烘焙（财大店）,吃货回头,还行吧，比较方便，挺快的。味道也还行。
诺曼汀艺术烘焙（财大店）,匿名用户,一直买他家的面包，蛋糕，味道还可以，性价比高。 #韩式乳脂蛋糕#
诺曼汀艺术烘焙（财大店）,tqd67224575,服务特别好，味道也很好，棒棒棒
诺曼汀艺术烘焙（财大店）,zIf422773464,我买的是三个蛋挞的券，但是店里只有两个蛋挞了，我给老板讲了。结果扫码还是用了我三个的券？？？？？
诺曼汀艺术烘焙（财大店）,FCn933890920,很喜欢，一直都在这家买，今年包装升级了，特别方便携带，很开心！ #蛋糕水果#
诺曼汀艺术烘焙（财大店）,oQE459383536,味道好，奶油也不闷，价格又实惠
诺曼汀艺术烘焙（财大店）,匿名用户,买的双层蛋糕送到幼儿园的，小朋友们都很喜欢，我们的蛋糕都在他这里买的！
诺曼汀艺术烘焙（财大店）,亲爱明,很好，很好吃
诺曼汀艺术烘焙（财大店）,sRP15231841,圣诞节送给儿子的小蛋糕，挺不错
诺曼汀艺术烘焙（财大店）,雪娃娃喜儿,味道不错，二十分钟现做的！
诺曼汀艺术烘焙（财大店）,瘦猴就是我呀,老板人很好的，蛋糕也好吃，值得推荐
诺曼汀艺术烘焙（财大店）,匿名用户,整体不错，算是性价比挺高的面包店了，就是面包做的偏油腻了点～
诺曼汀艺术烘焙（财大店）,匿名用户,还不错的小熊🐻蛋糕，分量也挺足，外观包装盒没拍照，包装也不错
诺曼汀艺术烘焙（财大店）,ZQ123180,非常漂亮！
诺曼汀艺术烘焙（财大店）,匿名用户,很不错
诺曼汀艺术烘焙（财大店）,思宏哥,在他们家买了很多次了味道很不错，他们家的什么泡芙、披萨、肉松面包、蛋挞啊都超级好吃！
诺曼汀艺术烘焙（财大店）,老虎5846,还可以😄ｸﾞｯ!(๑•̀ㅂ•́)و✧
诺曼汀艺术烘焙（财大店）,teK917075886,还可以的
诺曼汀艺术烘焙（财大店）,ztlovemoon,口感非常非常好，强烈推荐，下次还去～
诺曼汀艺术烘焙（财大店）,jEH570254538,维尼熊蛋糕很可爱，小朋友很喜欢，送货上门，态度也很好👍👍
