店铺名称,用户名,评论
尼克熊西餐（财大东门店）,kwz729641590,强烈推荐酸奶杂果脆脆 真的非常好吃！ 焗饭与披萨份量也很足 75的双人餐能吃很饱 服务员服务也很热情，不小心看了他一眼他就以为我需要服务向我走过来 哈哈哈哈
尼克熊西餐（财大东门店）,p音_音q845,味道很棒！就是量太大，两个人不是很能吃的完
尼克熊西餐（财大东门店）,匿名用户,【口味】好 【环境】好 【服务】好
尼克熊西餐（财大东门店）,蓝天大太阳1988,量太多了，真的太多了。三个人完全吃不完的三人餐。水果披萨很软很香很好吃。
尼克熊西餐（财大东门店）,愈合Ajun,别的都很好 只一点 牛排有筋 酱见图 表面那层已经凝住了 倒的时候就像一块面皮 😂😂  意面很好吃 如果再去 意面是必选
尼克熊西餐（财大东门店）,Ala阿拉呀,吃了还是蛮久了 忘记具体多少钱了 不知道是我们点菜没对还是咋的 味道就一般…啦 那个饭 是什么来着 难吃 意面🍝还可以 披萨🍕 吃两块可还行  多来几块就很腻了 我和我老公一起 那个饭就吃了一点点 真的不好吃 就意面还可以 光盘了 披萨也没吃完  当时点餐 说是豪华啥啥啥 就想着就很高级 端上来 嗯…… 不可言喻 味道一般般 皮儿倒也酥脆 反正从头到尾 只有意面让我想再吃 而且上菜偏慢 面条上来都光了好久了才来后续的菜 不知道是不是当天人多 客爆满 还好没排队 排队吃到这个味道 可能我会炸 环境一般吧 因为桌子之间离得近 而且环境嘈杂 如果把环境搞清爽隐秘一点会更好 有隔间之类的
尼克熊西餐（财大东门店）,yn101400,味道还不错，来第二次了。下次有空还来
尼克熊西餐（财大东门店）,Evannaoy,很喜欢哟
尼克熊西餐（财大东门店）,ari901241277,我们不是饭点去的，特别安静，比两年前来的时候大了好多，看起来挺不错的，但是穿丝袜去的，吃完饭被咬了四个包，餐厅里面正中间靠上有那种平时在树荫下常见的一堆小飞虫。吃的都还不错，肉酱面是番茄味的很喜欢，脆片也很香，披萨热的时候吃很不错，焗饭是真的除了肉一口没动，不好看也不太好吃。分量很足，两个人只吃另外三个也吃得很撑，饮料太甜了，根据依稀的印象没选果汁，结果红茶也是甜的，意料之外。意大利面最先上，给了比较好的基础分，吃得还是比较开心的 #酸奶杂果脆片# #意大利肉酱面#
尼克熊西餐（财大东门店）,月亮打烊了丶,就是量太多了，真的吃不完，薯条超级好吃，环境挺好的 #芝士焗薯条# #酸奶杂果脆片#
尼克熊西餐（财大东门店）,Xjp257326058,两个人，75，吃到撑，巨好吃，喜欢芝士焗薯条和黑椒牛肉面，酸奶杂片不怎么吃的来丘比沙拉酱的朋友不推荐哦
尼克熊西餐（财大东门店）,CY.岑乐乐,挺好，强烈推荐！！！
尼克熊西餐（财大东门店）,匿名用户,第一次倒水，杯子上有很多奶油，让换一杯，结果呵呵，还是有，，，，，卫生堪忧。
尼克熊西餐（财大东门店）,瘦成闪电壮成牛,还不错，两个人双人餐没吃完，味道不错
尼克熊西餐（财大东门店）,XlE235908849,就是太腻，其他都好
尼克熊西餐（财大东门店）,_qqf5c1378734424,还行
尼克熊西餐（财大东门店）,匿名用户, #芝士焗薯条#
尼克熊西餐（财大东门店）,gQo176498042,分量是真的很足，芝士薯条很不错哦，强烈推荐，意大利面下次换个可味，番茄味很浓，喜欢番茄酱的可以试试意大利肉酱面哦。芝士的东西都很好吃。哈哈  我觉得还是下面三个比较好看，意大利肉酱面卖相感觉没有这三个好……
尼克熊西餐（财大东门店）,匿名用户,团的128套餐，带着孩子吃得非常开心，环境也很好，而且上菜速度非常快！还是感觉很不错的 #尼克熊超级至尊披萨# #蜂蜜柚子茶# #牛排套餐#
尼克熊西餐（财大东门店）,qtQ933897523,量非常多！四个人都吃不完！值得一去！
尼克熊西餐（财大东门店）,袁明浩baba,不错还是可以了，值得消费。去了还是很热情zzzz
尼克熊西餐（财大东门店）,匿名用户,味道非常非常一般 但是分量很足 点的套餐两大一小都吃不完
尼克熊西餐（财大东门店）,rEQ177690076,烤翅很好吃，至尊披萨也可以，就是焗饭不怎么样，味道怪怪的
尼克熊西餐（财大东门店）,柳橙lili,喜欢pizza和芝士薯条这两个一直是心头好，总体味道还可以 #芝士焗薯条#
尼克熊西餐（财大东门店）,Mr灬Kong,这也太多了吧……我们两个男的没吃完😂优秀，吹爆芝士薯条，太奈斯了。意面披萨都挺好吃的，美中不足的是焗饭，有点小尴尬。还是挺推荐的～ #芝士焗薯条#
尼克熊西餐（财大东门店）,黄二111,同学第一次带我来吃了后，每次想到吃披萨都会想到这一家
尼克熊西餐（财大东门店）,KdD469077649,没有例汤、但是服务的热情掩盖了这个尴尬！我觉得还行吧！
尼克熊西餐（财大东门店）,匿名用户,噜啦啦 我和男朋友两个没有吃完 分量很足 团购的双人餐薯条和披萨都没有吃完
