,Unnamed: 0,店铺名称,用户名,评论
1557,1557,芭夯兔（温江店）,AaronTF,收钱的态度特别不好。味道一般。
1558,1558,芭夯兔（温江店）,刺猬102,来了很多次了，都是中午，晚上人多，要排队。味道鲜美清淡可口，用代金券后价格合理，菜品也多，分量合适，四个人点个中锅就行，不需要再点兔肉了。这几个菜喜欢#竹珍锅大锅# #豆腐皮# #菌香锅# #巴夯兔#
1559,1559,芭夯兔（温江店）,辉一常快乐,去好多次咯，这次是请客，套餐很好，吃的很爽，上菜快，味道一如既往的好，现在添加免费小吃，进步啦，嘿嘿～服务还是那么好，继续支持，下次想吃兔肉还去
1560,1560,芭夯兔（温江店）,匿名用户,兔肉味道可以，沾谍味道一般。服务不错。
1561,1561,芭夯兔（温江店）,小黑兔795,不错，兔腿很好吃，兔肉很嫩，可以。
1562,1562,芭夯兔（温江店）,HuxIaOyuLxm,一般嘛。喜欢喝汤而已。还好。还好。
1563,1563,芭夯兔（温江店）,张张张大妞1,上菜速度快，味道不错，喜欢辣，
1564,1564,芭夯兔（温江店）,匿名用户,味道不错，环境也好，服务也不错
1565,1565,芭夯兔（温江店）,阳光不遮挡,很划算噢，味道也很好，不过没吃完还打包回家了
1566,1566,芭夯兔（温江店）,匿名用户,以前是直接消费，现在可以网上支付，还是省了70多块钱
1567,1567,芭夯兔（温江店）,Lse592406080,味道不错吧，美中不足的是吃的时候停电了
1568,1568,芭夯兔（温江店）,匿名用户,味道，服务都非常好，我们这次去吃的是菌汤，下次去吃麻辣的。。。值得推荐。。
1569,1569,芭夯兔（温江店）,L哈哈静,味道一般比较淡！服务员态度不是很好，是不是累了啊！
1570,1570,芭夯兔（温江店）,TFY888575159,服务周到热情，味道不错，以后有时间还会去吃！
1571,1571,芭夯兔（温江店）,匿名用户,味道一般，里面太吵了，比吃火锅的都吵，服务态度也一般
1572,1572,芭夯兔（温江店）,AOg110444593,服务热情周到，菜品上的快，还有免费小吃
1573,1573,芭夯兔（温江店）,宋熙婷,味道比较清淡肉质细嫩主要觉得有营养哈
1574,1574,芭夯兔（温江店）,qQW523579481,东西挺好的。下次还会过来吃的。。服务态度好
1575,1575,芭夯兔（温江店）,AOg110444593,服务员非常热心，门店位置也很好找，推荐冷吃兔
1576,1576,芭夯兔（温江店）,匿名用户,口感很好，超好吃！环境不错。服务态度也很好！
1577,1577,芭夯兔（温江店）,大日苦卫,一般吧，服务还是可以，味道一般
1578,1578,芭夯兔（温江店）,匿名用户,团购划算……味道一般
1579,1579,芭夯兔（温江店）,qOZ277668545,态度好，味道好，服务人员很热情，带了宝宝去，小朋友很喜欢吃，肉很嫩
1580,1580,芭夯兔（温江店）,匿名用户,挺好 服务可以 不错。不需要排队 很好的一次团购
1581,1581,芭夯兔（温江店）,温柔的风男子,棒极了。不多说还回去拍照技术好啊。拍的这么诱人
1582,1582,芭夯兔（温江店）,匿名用户,两个人点了份菌锅小份还有几份素菜，加  团购感觉不错，下次还会继续。服务挺好的，上百速度也挺快，从学校走过去挺方便(????ω????)兔子肉很嫩还滑溜，没有骨头，不用吐骨头好开心哈哈哈。吃的蛮撑得，下次就点情侣锅算了(????ω????)#菌汤芭夯兔#
1583,1583,芭夯兔（温江店）,Uzi770708732,菜品很不错，味道也很好。环境也还不错
1584,1584,芭夯兔（温江店）,匿名用户,菜品一般，服务态度一般，环境也是
1585,1585,芭夯兔（温江店）,猪头哥哥1990,服务态度好，三个人都没吃完，还不错
1586,1586,芭夯兔（温江店）,charles3737,还是非常不错的一次团购体验，首先服务很热情，服务员看到我们杯子里没有水就会非常及时地上来加水。我们点了一个竹身兔肉小锅128元，牛肉28，黄金馒头8元，豌豆尖4元，苕粉4元，两个麻辣兔腿14元，两个五香兔腿14元。一共消费200元，再加酱料3元每人，用了两张团购券再加6元，还是非常划算的。在口味上，汤锅里的兔肉非常嫩，但是竹身感觉不是特别好的部位，有些黑黑的。但是汤非常好喝，其他涮菜也都量很足。非常好评，兔腿感觉五香的比麻辣的要更入味一些。总之是一次非常开心的团购体验。
1587,1587,芭夯兔（温江店）,费劲鱼,#双椒兔# 非常劲爆 两个人吃小锅根本吃不完 现炸酥肉也很好 泡菜和蛋炒饭也非常棒 服务也热情 总之很赞
1588,1588,芭夯兔（温江店）,NiH313550330,三个人吃了200多，说是券不能用于酒水，就又补了30块钱。最后结完账用券上多余的钱买了冷吃兔打包，问服务员能不能送个兔头的时候她居然吼我们，很大声说肯定不能送。不送就不送呗，多大点事搞得像找我们吵架一样。因为是为朋友庆生才没有投诉她的，要是平时肯定忍不了。真是哔了狗了。
1589,1589,芭夯兔（温江店）,UrZ132485817,三个人吃200。完全吃不完。最后扶墙出去的。现在不在成都了，还是想再吃一次
1590,1590,芭夯兔（温江店）,匿名用户,一般吧。。同学喜欢，我觉得味道还可以。。总之可以推荐
1591,1591,芭夯兔（温江店）,SUP299348016,和同学一起去吃的，味道好的不用说，服务员的态度也是特别好啊。
1592,1592,芭夯兔（温江店）,sweetlp,味道很不错 用卷更便宜 结账也方便
1593,1593,芭夯兔（温江店）,Lky921690353,特别好，两人吃很划算。兔子肉很滑嫩。
1594,1594,芭夯兔（温江店）,hDy28055822,一直想吃巴夯兔 没有没完没了的骨头 两个人吃了黄金馒头情侣锅加一份鹌鹑蛋吃得撑到不行 正所谓山中走兽云中燕 陆地牛羊海底鲜 味道香醇之极 个人不太喜欢四川这边的火锅 但是这个兔锅确实味道好极了 可以媲美最喜欢的涮羊肉
1595,1595,芭夯兔（温江店）,香草coco,菜品味道很棒，大厅里有冷气夏天去吃也很舒服哒不会热。服务好，上菜快，团购有优惠，真的很不错，推荐！喜欢吃芭夯兔！
1596,1596,芭夯兔（温江店）,vJm49054947,还是一如既往的满意，服务，味道，性价比都很不错。
1597,1597,芭夯兔（温江店）,童梦751,生日时和朋友去的，兔肉很滑，挺好的汤锅~
1598,1598,芭夯兔（温江店）,w546581490,好吃，去的时候正好做活动，吃一次送一次。就是不能打包
1599,1599,芭夯兔（温江店）,_qq5zh1382151904,不错不错。份量还可以，吃不完。
1600,1600,芭夯兔（温江店）,MJ雯雯,菜很好吃～菜量也很多～总之很满意～
1601,1601,芭夯兔（温江店）,uDj148162266,味道不错，分量很足，两个人吃了一百多还吃不完
1602,1602,芭夯兔（温江店）,AkJ53726781,环境菜品很不错，服务态度好，推荐
1603,1603,芭夯兔（温江店）,Pcf555961654,很好吃，而且服务很好！！！4个人200的券没吃完！
1604,1604,芭夯兔（温江店）,Bryan_Young,每年至少会去一次的芭夯兔 不论是口味 价格 服务都比较满意
1605,1605,芭夯兔（温江店）,匿名用户,很好吃，而且服务很好，上菜很快！还会再去
1606,1606,芭夯兔（温江店）,匿名用户,味道一如既往的好，服务周到，我们带了小孩去，店家还专门准备了小孩的碗勺。
1607,1607,芭夯兔（温江店）,bylkong,很不错，口味比较清淡，份量也比较足。
1608,1608,芭夯兔（温江店）,scljie,味道不错，老人和小孩都喜欢吃，适合一家人去吃，态度好，上菜快
1609,1609,芭夯兔（温江店）,清馨一夏,去的温江店，味道不错，服务很好，用餐环境好，下次还会光顾！
1610,1610,芭夯兔（温江店）,匿名用户,原来酒水要另算，大家要注意点哦
1611,1611,芭夯兔（温江店）,清馨一夏,去的温江店，环境不错，味道很好，服务周到，很赞！
1612,1612,芭夯兔（温江店）,kBM799816140,味道不错 上菜速度快 服务态度好 有团购我还会去第二次的
1613,1613,芭夯兔（温江店）,wxN4857306,总的来说，还不错。点的菌汤锅，3个人还加了一份大份兔肉。
1614,1614,芭夯兔（温江店）,w546581490,好！今天吃的双椒兔！兔子肉很筋道～要了两个兔拐！兔拐有点小！肉有点干。觉得不如兔头好吃。两个人用了一张卷～很划算
1615,1615,芭夯兔（温江店）,匿名用户,挺好的，同学觉得很好吃，很嫩，服务也不错
1616,1616,芭夯兔（温江店）,谢璐737,每次都是团购去吃，相当于7.8折，味道还是可以
1617,1617,芭夯兔（温江店）,牦牛先森,一般没有干锅 汤锅建议吃清汤的
1618,1618,芭夯兔（温江店）,那年二十fun,第一次吃这个  挺好吃的   下次还会来的
1619,1619,芭夯兔（温江店）,KVP531929954,真的很不错啊，服务热情周到，食物也很新鲜，地方好找不用排队
1620,1620,芭夯兔（温江店）,Vus329808708,味道不错，地方也好找去温江玩可以顺路品尝下
1621,1621,芭夯兔（温江店）,辉一常快乐,味道巴实、以后还去、服务也很好
1622,1622,芭夯兔（温江店）,匿名用户,非常不错的，两个人吃的很好。。
1623,1623,芭夯兔（温江店）,NiH313550330,服务员大妈脾气太爆了。有话不能好好说？
1624,1624,芭夯兔（温江店）,all955,第二次来了 不错 服务很好，两个人一张券吃得很撑。
1625,1625,芭夯兔（温江店）,DUM408459493,灰常不错哦，服务非常积极，还想再去一次
1626,1626,芭夯兔（温江店）,陈皮阿兰,菌汤很好喝，麻辣兔头也很棒！服务也很好
1627,1627,芭夯兔（温江店）,匿名用户,兔肉很好吃，我们点了四五份，份量跟足。
1628,1628,芭夯兔（温江店）,Fkv71832553,不错不错。。。分量足，味道棒。。。
1629,1629,芭夯兔（温江店）,akA353591962,好吧，还是可以，看起来不错，吃起来不错，反正就是不错
1630,1630,芭夯兔（温江店）,MIu508114398,肉很嫩滑 菜量也足  特别服务员态度很好 还不错
1631,1631,芭夯兔（温江店）,睡觉地方和东北部,火锅好吃还吃不够，但是路排骨太坑了
1632,1632,芭夯兔（温江店）,睡觉地方和东北部,味道和服务都没的税，小吃都比较一般
1633,1633,芭夯兔（温江店）,一筱一一,味道好，服务赞，价格也合适，团购更是棒棒哒！
1634,1634,芭夯兔（温江店）,一筱一一,服务好，味道赞，价格也合适，团购相当划算！
1635,1635,芭夯兔（温江店）,wVm79002170,"味道满好,就是服务员不在工作状态，你叫一二次她们才过来。她们不是闲聊就是打瞌睡,服务不是很尽如人意。希望改进。"
1636,1636,芭夯兔（温江店）,匿名用户,在温江去看红枫，然后到了温江店吃，不知道是不是中午比较晚的缘故，人不多，就三桌客人的样子，味道还是一如既往，不过服务员倒是不太热情的样子。吃的还是很开心的
1637,1637,芭夯兔（温江店）,fPS317818184,服务很好 肉很嫩 吃的清汤 汤很鲜
1638,1638,芭夯兔（温江店）,cherryniue,东西分量足，但是不知道是不是真的兔肉#兔肉抄手# #黄金馒头# #黄金小馒头#
1639,1639,芭夯兔（温江店）,coca593188,还是比较划算，味道还是很之前的一样！
1640,1640,芭夯兔（温江店）,CLL927196570,去过很多地方的芭夯兔了，都非常不错，非常喜欢这个品牌，而且价格实惠，以后还会继续支持的！
1641,1641,芭夯兔（温江店）,吃货要努力,很好吃，第二次来了，而且团购券很实惠~
1642,1642,芭夯兔（温江店）,尹果果068,汤很好喝，兔肉也很多，团的券很划算，58吃100的，推荐~
1643,1643,芭夯兔（温江店）,记事本ryan,味道还是和以前一样好，又赶上做活动，100只卖58，真的很划算！
1644,1644,芭夯兔（温江店）,WAA103045531,东西很好吃，很赞的，地方也很好
1645,1645,芭夯兔（温江店）,蜗牛xb,四个大人，两个小朋友，吃的还不错！！
1646,1646,芭夯兔（温江店）,KqB100656007,吃的红汤锅，味道不错两人吃份量足
1647,1647,芭夯兔（温江店）,巴山法盲,200元4个人，点超了，不过味道巴适，很值得去吃
1648,1648,芭夯兔（温江店）,liuzhiyumaomao,非常好吃，不管是清汤的还是辣的，味道都很棒！兔肉很嫩很滑、分量也很足，兔头也好吃。经常吃，团购好划算，会继续光顾的。服务态度也非常好！
1649,1649,芭夯兔（温江店）,mSn696582461,芭夯兔一如既往好吃  团购券相当于打7.8折  很划算了  八个人吃的很饱 除了两个胃口太好的……基本很够了  赞赞赞
1650,1650,芭夯兔（温江店）,没有如果9939,香精味重了点，服务员态度不咋滴
1651,1651,芭夯兔（温江店）,meliueada,味道很好啊，嫩嫩的，也不贵，一个人三十多块的样子，超爱的
1652,1652,芭夯兔（温江店）,aBe717458395,服务周到，环境不错！菜品也好吃，希望还可以继续团购……
1653,1653,芭夯兔（温江店）,天迹的人,点的情侣锅，虽然只有八两，但配合点素菜还是够吃，肉质特别嫩，不知道怎么做出来的。兔头有点小，但味道不错，总体还算满意
1654,1654,芭夯兔（温江店）,LNR316365181,出去玩的时候无意间碰到这家店了，去的时候人不是很多，上菜很快，量比较合适，三个人吃了一斤半，人均六十左右，很划算
1655,1655,芭夯兔（温江店）,JZL600194460,肉很多，蔬菜少，需要自己点，环境再干净点就更好了
1656,1656,芭夯兔（温江店）,loH654208716,非常不错的兔兔肉肉  细论还会去哦
1657,1657,芭夯兔（温江店）,匿名用户,非常好吃 已经是第三次去了 还会去的
1658,1658,芭夯兔（温江店）,睡觉地方和东北部,非常满意，菜品质量和服务都很好，很值。
1659,1659,芭夯兔（温江店）,匿名用户,服务态度很好，点的百花锅，口味一般，不如菌汤的好，四个人团了两张刚刚好。
1660,1660,芭夯兔（温江店）,鑫魂lx,味道好。那个青海椒蘸碟很好。兔肉很嫩
1661,1661,芭夯兔（温江店）,yZG808381450,兔肉很嫩，兔肉抄手也很鲜，红糖锅魁值得推荐，总体来说还不错，尤其适合老人和小孩
1662,1662,芭夯兔（温江店）,胸肌侠走天涯,很不错，两个人吃情侣锅饱饱的，汤很好喝，符合我清淡口味，还会再来！
1663,1663,芭夯兔（温江店）,rmQ54837418,环境不错，服务态度很好。味道也很好，我们两个人点了一个小锅都剩了好多，食量太小啦。
1664,1664,芭夯兔（温江店）,qMr16722614,还不错，环境较好，~~~^_^
1665,1665,芭夯兔（温江店）,AkJ53726781,味道很好，服务很周到，环境也很好
1666,1666,芭夯兔（温江店）,木子Aoy,还可以。连锁店味道都差不多，服务也还可以
1667,1667,芭夯兔（温江店）,ABV40750409,去过很多次了！都很不错！赞一个
1668,1668,芭夯兔（温江店）,匿名用户,菜品不错，服务一般，味道还可以，总体还算满意。
1669,1669,芭夯兔（温江店）,老牛626,"兔肉很嫩,汤很香.配菜也足.很夯"
1670,1670,芭夯兔（温江店）,处处弥香,清汤锅很好吃，小吃也不错，两个人吃一百多就可以吃得很饱。
1671,1671,芭夯兔（温江店）,YBz839336179,通知      春节快到了，为了答谢长期以来在群里活跃的同学们，凡是在本群的朋友都有机会 获得：一等奖：路虎一辆(真车)二等奖：120平米住房一套三等奖：现金10万元(人民币)纪念奖：手机一部(苹果6)鼓励奖：一百元请用硬币或小刀刮开屏幕刮奖区获取奖品！ 温馨提示:如刮不出，请用力刮。刮奖区： ██████三等奖█████
1672,1672,芭夯兔（温江店）,夜雨敲窗88,点评晚了……总体还不错，肉很嫩，朋友喜欢吃辣点的双椒
1673,1673,芭夯兔（温江店）,番茄玩子,一直很喜欢，希望保持团购的特色，还有味道
1674,1674,芭夯兔（温江店）,rmQ54837418,七个人吃了两百多，肉很嫩很滑。
1675,1675,芭夯兔（温江店）,匿名用户,东西很好吃，量也很大。非常满意的一次团购
1676,1676,芭夯兔（温江店）,馨馨相悦,常客了，去过另外的分店也吃过，都不错，肉嫩，老人小孩都可以吃。
1677,1677,芭夯兔（温江店）,sjm397504247,很好，以后还会团，服务态度很好，菜品新鲜…
1678,1678,芭夯兔（温江店）,sjm397504247,不错不错，已经团过很多次了，还会继续团的，点个赞……
1679,1679,芭夯兔（温江店）,乡巴佬进城开人大,好吃又划算，一个情侣锅，再点一份虾饺一个馒头刚好100
1680,1680,芭夯兔（温江店）,匿名用户,我和朋友是在温江南浦路西段那家吃的，点的是情侣锅，分量很足，我们用一张代金券吃了101元，物超所值！推荐小吃脆皮香蕉，很好吃～
1681,1681,芭夯兔（温江店）,RSO767357928,味道不错！适合不吃辣的顾客，汤很鲜，肉很滑嫩！只是没吃出是什么肉？下菜量不大价格也不算贵，个人比较喜欢吃茼蒿，只是有点不太新鲜了。整体不错
1682,1682,芭夯兔（温江店）,sai357035010,中午吃过好几次了，很划算！如果晚上也有团购就好了！味道很不错！
1683,1683,芭夯兔（温江店）,小马哥19860725,挺好的  一直都在吃这家   和以前正价无差别
1684,1684,芭夯兔（温江店）,云夕2011,两个人团了一张券，后面补了一些，共花了90多，菜量很足，吃的很饱很饱，不错
1685,1685,芭夯兔（温江店）,Prd591938481,还可以。主要是去的一群朋友边吃边摆龙门阵。很开心！
1686,1686,芭夯兔（温江店）,OXv273543251,很巴适的味道，妈妈喜欢吃清淡的，我口味就大无辣不欢，店家准备的小米辣很适合我！难得找到这种全家人都很适合的味儿！还会再来！
1687,1687,芭夯兔（温江店）,iFF882350349,一般吧，兔肉火锅还好，里面的冷吃兔确实不怎么样，包装的肉干～～
1688,1688,芭夯兔（温江店）,PKa909210842,味道没以前好了。服务员老是催着下菜感觉很烦
1689,1689,芭夯兔（温江店）,mufan09,"很赞啊，物超所值。环境好,口感好.对得价格"
1690,1690,芭夯兔（温江店）,匿名用户,小锅菌锅味道不错，分量比较足。周末中午去的人还是有那么多，不过还是有位置，服务员人数很多，服务态度也很好，一直来回转，有需要时服务员服务很快。菜品种类很多，价格也还算实惠，由于我们只有两个人吃，菌锅端上来时看着那么大一锅就没点其它的，但是一样吃的很胀。买单时出示美团号就可以了，两个人一共补了14元很划算。下次打算尝试一下情侣锅，看起来比菌锅小锅小一点，但是也便宜些，还是很不错的样子。总之，比较满意的一比团购。
1691,1691,芭夯兔（温江店）,yqt386740316,份量超大，两个人吃小锅都吃不完，味道也不错
1692,1692,芭夯兔（温江店）,陈小犟111,不错，来很多次了，要是晚上也有团购就更不错了。。。
1693,1693,芭夯兔（温江店）,紫慕微,味道没以前好吃了，环境一般，态度一般
1694,1694,芭夯兔（温江店）,bochaoooo,好，环境好，不错味道不错，好吃好吃
1695,1695,芭夯兔（温江店）,爱吃虾饺的小丸子,经常来这里，性价高，服务态度周到，五星好评！
1696,1696,芭夯兔（温江店）,爱吃虾饺的小丸子,一如既往的满意，店员服务周到，饭很好吃
1697,1697,芭夯兔（温江店）,MON757188763,味道不错，，价格也合适，，我们6个人才吃两百多，，，都涨的难受，，汤很鲜，，服务也好，，还会再去，，
1698,1698,芭夯兔（温江店）,junly1122,不错！量大味美！很好吃！！！！环境也可以！
1699,1699,芭夯兔（温江店）,wUD522365116,很不错，味道非常好。当时订票当时用，又实惠又方便。推荐。
1700,1700,芭夯兔（温江店）,ncdjj,好吃，一直吃这家，兔子很嫩，山药好吃
1701,1701,芭夯兔（温江店）,狼外婆VV,很好吃哈位置也不错……下次还来喜欢
1702,1702,芭夯兔（温江店）,hjcyx801009,还可以，但是好像没以前分量多了。。
1703,1703,芭夯兔（温江店）,wUD522365116,非常的实惠。味道很好，服务到味，下回来成都还来这家。。
1704,1704,芭夯兔（温江店）,夏天的scent,还不错，这样很便宜，服务也很好赞赞赞！
1705,1705,芭夯兔（温江店）,加甜甜,很赞哦，兔肉和汤很不错哦，两人吃的接近100元，超撑
1706,1706,芭夯兔（温江店）,九见人心,各个店的味道都很统一，价位经济，味道巴适，适合全家团聚
1707,1707,芭夯兔（温江店）,匿名用户,大爱芭夯兔！草鸡好吃，特别是辣锅，量也很足
1708,1708,芭夯兔（温江店）,匿名用户,味道一般，不过这样吃兔肉还挺方便！
1709,1709,芭夯兔（温江店）,GsT299511373,很好吃！第一次吃这样的兔子，以后还要经常来！棒棒棒！
1710,1710,芭夯兔（温江店）,匿名用户,环境不错，但感觉稍稍有一点量少，我点的蘑菇锅，但是没什么蘑菇，总得来说不错
1711,1711,芭夯兔（温江店）,天天想飞的小鱼儿,挺好的，店里大姐很热情，吃的辣的，比较有嚼劲儿，也不贵
1712,1712,芭夯兔（温江店）,蘇春,以前经常过来，现在有了团购，更青睐这里了。味道很巴适，家人一起去吃的，老人和小孩比较多，我们点的菌锅，比较清淡，汤真的好喝，我们添了三次，呵呵，酒足饭饱。中午人比较多，服务员有点忙不过来，一部分还是我们自己动手，不过还是挺满意的，距离家很近，会常过来吃的。
1713,1713,芭夯兔（温江店）,九见人心,味道不错，适合全家团聚，来过很多次了。环境也不错，尤其卫生间很干净，很难得
1714,1714,芭夯兔（温江店）,DiH585681020,味道不错，环境卫生，有机会还会来的
1715,1715,芭夯兔（温江店）,只爱张国荣,第二次团购了。只有中午才能团，不错。
1716,1716,芭夯兔（温江店）,匿名用户,超级划算，我首单65当100用。不错。
1717,1717,芭夯兔（温江店）,wq5214385,好吃的东西得分享，真心不错哦，好吃味道真不错
1718,1718,芭夯兔（温江店）,太阳420,味道可以，要提前去哟，要不没有位置！
1719,1719,芭夯兔（温江店）,NXK330769194,还可以吧，比直接到店消费确实要便宜一点。
1720,1720,芭夯兔（温江店）,一场荒凉一场梦,味道不错，两个人用一张券花了98，吃得很饱，还没有吃完。服务也很好，并没有因为只有两个人就冷淡我们，反而很热情。
1721,1721,芭夯兔（温江店）,lv2012jie,味道好，清淡，养胃，特别适合老年人
1722,1722,芭夯兔（温江店）,_qq2ft1381748349,味道不错，服务很好，喜欢，下次还来
1723,1723,芭夯兔（温江店）,匿名用户,服务挺好的，兔肉吃着挺嫩。拌的鸡和卤排骨不好吃
1724,1724,芭夯兔（温江店）,匿名用户,一般
1725,1725,芭夯兔（温江店）,sHs474470593,好好好，态度也好。有新口味，可以不错
1726,1726,芭夯兔（温江店）,谢璐737,经常去吃，清汤，可以吃到很多素菜，营养健康
1727,1727,芭夯兔（温江店）,kBS606752041,吃的是清汤的，汤是蛮鲜的，不过扮的佐料挺一般的
1728,1728,芭夯兔（温江店）,琦琦爱妞妞,老顾客了。味道没变！就是消费越来越高了
1729,1729,芭夯兔（温江店）,匿名用户,很好吃，已经多次来了。服务员服务很主动，购买每团券消费很合算。
1730,1730,芭夯兔（温江店）,陈69698285,特别适合有老年小孩的聚餐，参与美团更实惠！
1731,1731,芭夯兔（温江店）,匿名用户,味道很清淡，适合老年人，价格合理
1732,1732,芭夯兔（温江店）,MVC233209996,菜品还是不错、经常光顾这家店，服务员态度也特别好
1733,1733,芭夯兔（温江店）,勿忘我801,口感，服务，环境都很好，价格实惠，值得一吃，给好评5分。
1734,1734,芭夯兔（温江店）,勿忘我801,很好，今天是3次消费了，给好评5分
1735,1735,芭夯兔（温江店）,匿名用户,味道不错，上菜也快，适合各种人吃，辣的清淡的都可以
1736,1736,芭夯兔（温江店）,pSS693898199,挺好的，环境可以，菜品多，服务员态度也不错！
1737,1737,芭夯兔（温江店）,哪吒大葛格,一直喜欢吃这里的菌汤，带外公外婆来吃的，两张券，四个人吃得很满意。
1738,1738,芭夯兔（温江店）,匿名用户,非常好，很久没吃芭夯兔了，还是一如既往的美味
1739,1739,芭夯兔（温江店）,匿名用户,全家人大年初一来吃、真是非常好吃！
1740,1740,芭夯兔（温江店）,玖零后19,两个人吃一个锅，不需要再点菜什么的，不然就吃不完了，分量还是挺足的
1741,1741,芭夯兔（温江店）,匿名用户,非常不错，味道很好，清淡，适合所有人口味。服务态度也很好。吃过很多次了。还会来的。满分！
1742,1742,芭夯兔（温江店）,匿名用户,挺好的。经常来。吃的很饱啊！！
1743,1743,芭夯兔（温江店）,匿名用户,还可以、很发表、吃了好几次还会再来
1744,1744,芭夯兔（温江店）,你说未来未知,清淡辛辣自定，适合所有人价格知足，公道合理
1745,1745,芭夯兔（温江店）,AIL425397065,味道巴适，要了包间还是不错的。还会再来
1746,1746,芭夯兔（温江店）,AIL425397065,好吃好吃好吃，中午团购划算，还是不错的
1747,1747,芭夯兔（温江店）,AIL425397065,喜欢的味道，八个人吃了四百，还是不错的
1748,1748,芭夯兔（温江店）,Dci237839136,服务真心的好，兔头，鸡脚都打包当礼物了
1749,1749,芭夯兔（温江店）,匿名用户,总体还行吧，适合带老人去吃的。
1750,1750,芭夯兔（温江店）,不惑的风6,兔肉鲜嫩，味道也不错，但分量偏少。
1751,1751,芭夯兔（温江店）,Cyndi9288,环境不错 肉很嫩 汤也很鲜 挺不错的
1752,1752,芭夯兔（温江店）,voilet122,服务周到，兔肉很嫩，环境不错，凉拌菜打包是真空包装，送人自用两皆宜。
1753,1753,芭夯兔（温江店）,郑464275276,好吃，黄金馒头蛋炒饭每次必点啊！清汤好吃
1754,1754,芭夯兔（温江店）,匿名用户,还是原来的配方！还是熟悉的味道！！
1755,1755,芭夯兔（温江店）,Kco776411349,不错，好吃！服务态度也不错。好评
1756,1756,芭夯兔（温江店）,iqw984282132,味道不错，环境也可以，家庭朋友聚餐的好去处。
1757,1757,芭夯兔（温江店）,如vs雪,环境还不错，店员服务态度也好，菜品味道也很好
1758,1758,芭夯兔（温江店）,匿名用户,味道不错，就是份量越来越少了，总之赞一个
1759,1759,芭夯兔（温江店）,匿名用户,味道不错，服务也不错。下次还会去。
1760,1760,芭夯兔（温江店）,温丽娟529,服务好，菜品质量好，是一个聚餐的好地方！！
1761,1761,芭夯兔（温江店）,匿名用户,来了很多次了，每次基本上都点的两个锅，菜也差不多就是那些。。。。。
1762,1762,芭夯兔（温江店）,匿名用户,味道不错，应该晚餐也可以用。这样就方便了，汤确实好，吃辣的和不吃辣的都可以吃。
1763,1763,芭夯兔（温江店）,purpletl,四个人团了2张券，量足，够吃。味道嘛，点的清汤，一般。
1764,1764,芭夯兔（温江店）,prettywoman9,味道还是一如既往的好吃 棒棒哒
1765,1765,芭夯兔（温江店）,rXx840986433,一如既往的味道啦～哈哈哈哈哈哈
1766,1766,芭夯兔（温江店）,匿名用户,来过好多次了！今天有点小插曲！不过后来解决了！下次再来！
1767,1767,芭夯兔（温江店）,匿名用户,还可以吧！就是吃不出兔子的味道
1768,1768,芭夯兔（温江店）,第二人生321,很不错 经常去吃 汤的味道很好
1769,1769,芭夯兔（温江店）,匿名用户,去过很多次了！老公喜欢吃！以前还搞活动！这很久没活动了！
1770,1770,芭夯兔（温江店）,匿名用户,很好吃，环境很好，就是人太多了，等了一会儿
1771,1771,芭夯兔（温江店）,匿名用户,服务员的态度非常好，味道也很好的，一岁的小孩都可以吃，全家都很喜欢
1772,1772,芭夯兔（温江店）,匿名用户,好好吃啊，就是太贵了～兔子肉很嫩很滑～
1773,1773,芭夯兔（温江店）,匿名用户,来了好几次了，很不错，很喜欢吃这一家，老人孩子都可以吃
1774,1774,芭夯兔（温江店）,陈小犟111,第二次去了，整体都非常不错，态度也非常好！
1775,1775,芭夯兔（温江店）,匿名用户,可以。。。味道也不错，五个人吃了301块钱。。
1776,1776,芭夯兔（温江店）,冰雨纷纭,"以前在自贡读书时吃过,现在回来吃还是那个味道，还有第一次团购很开心"
1777,1777,芭夯兔（温江店）,Jdr460099730,味道不错，服务也可以……就是速度有点慢……
1778,1778,芭夯兔（温江店）,匿名用户,还不错，7个人一共吃了300多，团了三张票，补了点钱，还算划算
1779,1779,芭夯兔（温江店）,sxf632,吃了无数次物美价廉服务员也热情-----
1780,1780,芭夯兔（温江店）,匿名用户,味道很好，就是只能中午用，结果晚上是付钱吃
1781,1781,芭夯兔（温江店）,匿名用户,味道很好！就是份量有点少！老人和小孩都比较喜欢
1782,1782,芭夯兔（温江店）,匿名用户,味道很好，吃了很多次了，老板很好
1783,1783,芭夯兔（温江店）,匿名用户,不错！兔子很嫩！好吃！就是份量少
1784,1784,芭夯兔（温江店）,宝莲灯灯灯,划算，服务态度好，爱到这家来吃。糍粑好吃，哈哈哈
1785,1785,芭夯兔（温江店）,陈抒群,还不错，团购好划算。以前经常吃，还是团购划的着。
1786,1786,芭夯兔（温江店）,Kylekoh,味道还是可以，分量也还是可以，服务很好很热情
1787,1787,芭夯兔（温江店）,PKa909210842,环境还不错！东西没有以前好吃。也比以前少了感觉
1788,1788,芭夯兔（温江店）,jXR218472524,味道一般般，服务态度有待提高。
1789,1789,芭夯兔（温江店）,匿名用户,还可以，只是没有在其他家吃的又滑又嫩，两个人吃的菌锅，吃撑了，被服务员诱点的酥肉太坑了，炸的都是肥油，建议不点
